x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature
148,82,-0.43288982,-4.01800251,-0.45039761,-4.02634478,0.99660724,4,0.00029321,42
150,82,-0.43606213,-4.01790524,-0.4532969,-4.02689075,0.99669635,4,0.00025941,41
152,82,-0.43655109,-4.0185113,-0.45239806,-4.0237484,0.99678421,3,0.00093383,44
154,82,-0.43743643,-4.01693916,-0.4548088,-4.02327204,0.9970687,3,0.00094076,44
156,82,-0.43703842,-4.01396179,-0.45077527,-4.02129126,0.99715376,3,0.00071569,43
158,82,-0.43819681,-4.01410246,-0.45985761,-4.0290637,0.99712366,3,0.00074121,39
160,82,-0.44024676,-4.01538181,-0.45711055,-4.03163242,0.99709404,3,0.0005442,39
162,82,-0.44188967,-4.01536608,-0.46218652,-4.03001356,0.99708682,3,0.00097867,37
164,82,-0.44202721,-4.01025057,-0.46212325,-4.02499485,0.99715656,4,0.00037612,34
166,82,-0.44802555,-4.01073074,-0.45548245,-4.02654314,0.99713713,3,0.0007499,41
168,82,-0.44688046,-4.01218843,-0.45558962,-4.02464533,0.99708033,3,0.00078894,44
170,82,-0.44842711,-4.01123762,-0.45389321,-4.02135324,0.99700963,3,0.00079152,43
172,82,-0.44676125,-4.01594305,-0.45606709,-4.01776218,0.99693966,4,0.00017821,45
174,82,-0.44848368,-4.01602793,-0.45383978,-4.01932573,0.99706876,3,0.00070011,47
176,82,-0.44863063,-4.01456213,-0.45868245,-4.02612209,0.99695599,4,0.00031595,49
178,82,-0.44997153,-4.01224327,-0.4552713,-4.0258708,0.99691206,4,0.00024766,48
180,82,-0.44855604,-4.01083946,-0.45095578,-4.02744102,0.996921,3,0.00096388,49
182,82,-0.45318729,-4.01158381,-0.45500585,-4.02320766,0.99689353,4,0.00020678,50
184,82,-0.44759738,-4.00503922,-0.45242012,-4.01602316,0.99676478,3,0.0004121,49
186,82,-0.45037547,-4.00735283,-0.45377058,-4.01577282,0.99660766,3,0.00094279,48
188,82,-0.45127341,-4.00868893,-0.45149454,-4.01646948,0.99630952,3,0.00075166,53
190,82,-0.4536446,-4.00444031,-0.45128864,-4.01508999,0.99625582,3,0.00054409,52
192,82,-0.45761585,-4.00687885,-0.45276719,-4.00708437,0.99628675,3,0.00048536,50
194,82,-0.46096888,-4.01129818,-0.45515916,-4.00652504,0.99632448,3,0.00064237,48
196,82,-0.46400845,-4.00823879,-0.45240334,-4.00738955,0.99619794,3,0.00084064,49
198,82,-0.46088853,-4.00784731,-0.45665535,-4.00423765,0.99612063,4,0.00021965,46
200,82,-0.46832296,-4.01016808,-0.45997879,-4.00193548,0.99614191,4,0.00026728,42
202,82,-0.4650158,-4.01114893,-0.4696179,-3.99994683,0.99630684,4,0.00021842,41
204,82,-0.47114801,-4.00862932,-0.4687843,-4.00616646,0.99627489,4,0.00020917,40
206,82,-0.46686634,-4.00559473,-0.47423711,-4.00322008,0.99616283,4,0.00039053,41
208,82,-0.46938831,-4.00830746,-0.48032302,-4.00975227,0.99609894,4,0.00045732,42
210,82,-0.47056496,-4.00696659,-0.48267689,-4.00563049,0.99602395,4,0.00020344,41
212,82,-0.46660155,-4.00582647,-0.47935808,-4.00411987,0.99587417,4,0.00019439,40
214,82,-0.46841365,-4.00231409,-0.49059868,-4.00657511,0.99557066,4,0.00022544,32
216,82,-0.46557432,-3.99855042,-0.48899099,-3.9944756,0.99556839,4,0.00029464,31
218,82,-0.46653172,-3.99942493,-0.4914535,-4.0011797,0.99560046,4,0.00031004,31
220,82,-0.47217467,-3.99700236,-0.49207401,-3.9988606,0.99555129,4,0.00056898,34
222,82,-0.47356644,-3.99852705,-0.49171737,-3.9905324,0.99543571,4,0.00041338,35
224,82,-0.47471893,-3.99899387,-0.49267644,-3.9916358,0.99532425,4,0.00038591,37
226,82,-0.47018895,-3.9991889,-0.49184325,-3.99005866,0.99537641,4,0.00046072,36
228,82,-0.48281229,-3.99794388,-0.4917931,-3.99279165,0.99526221,4,0.00037451,40
30,84,-0.42900974,-3.97705007,-0.42586902,-3.98795295,0.99726737,4,0.00018013,38
32,84,-0.43191591,-3.97812867,-0.42979714,-3.98901272,0.9972654,4,0.00023081,39
34,84,-0.4329668,-3.97710705,-0.43333331,-3.99171329,0.99725318,4,0.0002147,38
36,84,-0.43492651,-3.97975588,-0.4315286,-3.99114013,0.99727619,3,0.00052875,36
38,84,-0.43735197,-3.97843957,-0.42973006,-3.9904952,0.99720889,3,0.00025313,38
40,84,-0.43629688,-3.98346686,-0.432217,-3.99262476,0.99714553,3,0.00040449,37
42,84,-0.43601647,-3.98208308,-0.43000969,-3.99298286,0.99717832,3,0.00055581,40
44,84,-0.43908709,-3.98401356,-0.4317252,-3.99394011,0.99694747,3,0.00039449,39
46,84,-0.44426382,-3.98525953,-0.4350993,-3.99287987,0.99697387,3,0.0009851,36
48,84,-0.44222501,-3.98605347,-0.43786004,-3.99223089,0.99687755,3,0.00051115,34
50,84,-0.44760475,-3.98651958,-0.43373117,-3.99015307,0.99690872,3,0.00074482,33
52,84,-0.4493157,-3.98893595,-0.43252137,-3.98757505,0.99680847,4,0.00015862,37
54,84,-0.44537875,-3.99123716,-0.43703991,-3.98030424,0.99673557,3,0.00045999,37
56,84,-0.44833079,-3.99183798,-0.43724182,-3.9829917,0.99678737,3,0.00076956,35
58,84,-0.446935,-3.99352098,-0.43968907,-3.98427248,0.99692726,3,0.0009092,36
60,84,-0.44711548,-3.99307561,-0.43557411,-3.98273468,0.99696767,4,0.0001879,35
62,84,-0.44701239,-3.9962709,-0.42753866,-3.97224593,0.9969666,3,0.00097749,37
64,84,-0.44160619,-3.9952004,-0.42983359,-3.97764468,0.99691117,3,0.00072043,37
66,84,-0.44146347,-3.99716926,-0.43477473,-3.97909093,0.99691921,4,0.00034172,39
68,84,-0.43894297,-3.99902749,-0.4377321,-3.97694683,0.99691474,4,0.00021389,44
70,84,-0.43601698,-4.00224352,-0.43076229,-3.97909713,0.99695939,4,0.00024646,42
72,84,-0.43292567,-4.00230789,-0.4275097,-3.9789784,0.99706769,3,0.00098862,46
74,84,-0.43136275,-4.00332117,-0.42154765,-3.97835994,0.99714881,3,0.00082974,44
76,84,-0.4259997,-4.00694656,-0.41871697,-3.97713256,0.99717832,3,0.00057031,44
78,84,-0.42732286,-4.00060272,-0.42212257,-3.98333383,0.99713892,3,0.0005231,48
80,84,-0.42367896,-3.99781084,-0.42426232,-3.98428512,0.99715561,3,0.00059735,51
82,84,-0.41838714,-3.99892402,-0.42181996,-3.98291993,0.9969002,4,0.00017584,47
84,84,-0.41890731,-4.00054979,-0.4210563,-3.98224998,0.99693632,3,0.00083808,47
86,84,-0.4200702,-4.00163317,-0.41919982,-3.9765892,0.9969281,3,0.00093836,50
88,84,-0.41713843,-3.99884653,-0.41917676,-3.97521567,0.99694997,4,0.00018683,47
90,84,-0.41792175,-3.99464297,-0.41952419,-3.97850752,0.99684483,3,0.00058484,46
92,84,-0.42270103,-3.99455881,-0.4195455,-3.98008966,0.99664307,3,0.00072285,50
94,84,-0.42412782,-3.9977572,-0.41993129,-3.98183417,0.99651682,3,0.00052584,48
96,84,-0.42438063,-4.00630331,-0.42091855,-3.98149633,0.99671245,3,0.00059549,46
98,84,-0.42864138,-4.00725651,-0.42115834,-3.98607063,0.99679685,3,0.0004991,44
100,84,-0.42637333,-4.01027918,-0.42134592,-3.98184919,0.99674481,3,0.00061472,41
102,84,-0.4244113,-4.01435518,-0.42211607,-3.98169351,0.99668556,3,0.00052145,46
104,84,-0.42620006,-4.01644754,-0.42343965,-3.9852922,0.99660343,3,0.0004131,45
106,84,-0.42554665,-4.01486778,-0.43033561,-3.99094129,0.99630851,3,0.00059855,42
108,84,-0.427082,-4.01444054,-0.42912036,-3.99441886,0.99607241,3,0.00042844,46
110,84,-0.42807627,-4.01582003,-0.42585847,-3.99734402,0.99622983,3,0.00054431,42
112,84,-0.42664817,-4.0182538,-0.4249478,-3.99506783,0.99619567,3,0.0006754,41
114,84,-0.43238249,-4.0196991,-0.42167968,-3.99487305,0.99654561,3,0.0005611,42
116,84,-0.4288809,-4.01689386,-0.41684082,-3.98838639,0.99665767,3,0.00090864,39
118,84,-0.42966712,-4.01954842,-0.42292148,-3.99239826,0.99655175,3,0.00031051,39
120,84,-0.42873484,-4.01666641,-0.42084402,-3.9964695,0.9964748,3,0.00072778,39
122,84,-0.4343178,-4.01072359,-0.4222531,-3.99956846,0.99634361,3,0.00058637,41
124,84,-0.43265837,-4.00762558,-0.42141455,-4.00206995,0.99642169,3,0.00054723,40
126,84,-0.43312523,-4.00610828,-0.42320481,-4.00000191,0.99652749,3,0.00053853,41
128,84,-0.43656132,-4.00554991,-0.42126298,-3.997931,0.99656075,3,0.00071635,43
130,84,-0.43599522,-4.00307083,-0.42185459,-4.00377321,0.9963609,3,0.00066454,39
132,84,-0.43542248,-4.00390863,-0.42363238,-4.00659657,0.99640673,3,0.00068262,40
134,84,-0.43450031,-4.00325632,-0.42735049,-4.00665951,0.99635464,3,0.00067638,42
136,84,-0.43646616,-4.00445795,-0.42848757,-4.01179504,0.996306,3,0.000515,41
138,84,-0.43722489,-4.00467634,-0.42979866,-4.01274061,0.99642068,3,0.00054946,44
140,84,-0.43586427,-4.00540209,-0.43115386,-4.01350927,0.99671423,3,0.00083266,41
142,84,-0.43571171,-4.00747776,-0.43369967,-4.01098204,0.99667007,3,0.0006871,42
144,84,-0.43651491,-4.01011705,-0.43707123,-4.00780058,0.99667317,3,0.00050886,39
146,84,-0.43587315,-4.01123857,-0.43914741,-4.00561571,0.99658591,3,0.00066756,40
148,84,-0.43596059,-4.01349163,-0.44968191,-4.01833963,0.9966296,4,0.00023163,43
150,84,-0.4365581,-4.01151133,-0.45220581,-4.01990986,0.99670887,4,0.00025009,42
152,84,-0.43810225,-4.01335049,-0.45262679,-4.01625395,0.9968248,3,0.00092984,43
154,84,-0.43899211,-4.01020384,-0.45070928,-4.01691723,0.99712175,4,0.00019283,44
156,84,-0.43614075,-4.0084691,-0.45106426,-4.01532555,0.99716592,3,0.00086323,41
158,84,-0.4366788,-4.01187754,-0.45834562,-4.01689196,0.99709529,3,0.00093997,40
160,84,-0.43796077,-4.01262903,-0.45514762,-4.02392864,0.9970327,3,0.00093063,40
162,84,-0.43997794,-4.01325083,-0.46108091,-4.02200413,0.99701601,4,0.00029724,36
164,84,-0.43912593,-4.0102973,-0.46112034,-4.02409887,0.99706429,4,0.00052634,34
166,84,-0.44395444,-4.00991106,-0.46056354,-4.01691389,0.99702841,4,0.00028965,34
168,84,-0.44481632,-4.01230955,-0.45333987,-4.01412201,0.99699551,4,0.00021616,40
170,84,-0.44558072,-4.01055384,-0.45115432,-4.01352215,0.99694276,3,0.00094278,41
172,84,-0.44373384,-4.0142231,-0.45010477,-4.01460838,0.99688691,4,0.00028739,43
174,84,-0.44532284,-4.0130372,-0.45722187,-4.0190959,0.99700177,4,0.00028884,44
176,84,-0.44883102,-4.01135445,-0.4574326,-4.01956034,0.99691683,4,0.00038924,43
178,84,-0.45122278,-4.00671816,-0.45453459,-4.02032423,0.99686068,4,0.00027841,47
180,84,-0.4478696,-4.00361156,-0.45226949,-4.01917791,0.99688125,4,0.00017674,49
182,84,-0.45171192,-4.0054121,-0.44683817,-4.01003647,0.99683422,3,0.00050087,49
184,84,-0.44567516,-3.99791455,-0.44953984,-4.00995588,0.99673933,3,0.00034844,50
186,84,-0.44913703,-4.00236607,-0.44987378,-4.01286221,0.9965536,4,0.00023742,52
188,84,-0.44860899,-4.00396156,-0.44955847,-4.01127481,0.99628162,3,0.00094091,48
190,84,-0.45274568,-4.0029912,-0.45016271,-4.00733376,0.9962191,3,0.00049685,48
192,84,-0.45890597,-4.00494051,-0.45202073,-4.00242329,0.99629623,3,0.00044961,49
194,84,-0.46331388,-4.00843525,-0.45241535,-4.0013628,0.99637318,3,0.00052651,49
196,84,-0.46604457,-4.00618982,-0.45884448,-4.00163221,0.99624687,3,0.00072254,49
198,84,-0.46564347,-4.00488186,-0.45561942,-3.99948263,0.99617517,4,0.00029394,48
200,84,-0.46999916,-4.0050149,-0.46027267,-3.99913812,0.99616665,4,0.00024903,43
202,84,-0.46784085,-4.00254297,-0.46541896,-3.99410677,0.99631494,4,0.00025928,40
204,84,-0.47444439,-3.99932384,-0.46883926,-4.0006032,0.99626404,4,0.00026985,40
206,84,-0.47307944,-3.99768448,-0.4698672,-4.00267792,0.99615884,4,0.00029896,40
208,84,-0.47513661,-3.99801731,-0.47838742,-3.99600291,0.99611008,4,0.00052767,41
210,84,-0.47293621,-3.99889183,-0.47853729,-3.99396157,0.99597847,4,0.00021036,39
212,84,-0.47171223,-3.99817419,-0.48167592,-3.9960196,0.99584496,4,0.00036815,37
214,84,-0.47118255,-3.99766612,-0.48559022,-3.99014425,0.99554372,4,0.00024566,32
216,84,-0.46757728,-3.99360728,-0.48890406,-3.98920989,0.99554306,4,0.00022786,31
218,84,-0.46831062,-3.99422455,-0.48829591,-3.9852283,0.99549979,4,0.00027881,33
220,84,-0.47502184,-3.99179411,-0.49111992,-3.98708725,0.99544853,4,0.00052551,30
222,84,-0.47433105,-3.99452758,-0.49269032,-3.9860177,0.99528456,4,0.00040063,35
224,84,-0.47483855,-3.99184012,-0.49279255,-3.97779918,0.99524635,4,0.00034341,37
226,84,-0.47166735,-3.98883295,-0.49018696,-3.98440003,0.99537158,4,0.00041419,40
228,84,-0.47951826,-3.98739624,-0.48904988,-3.98018408,0.99524564,4,0.0002585,44
30,86,-0.43286854,-3.9732666,-0.43019992,-3.97666931,0.99724513,3,0.00087151,40
32,86,-0.43617731,-3.97262764,-0.43339771,-3.97692919,0.99725693,4,0.00022474,39
34,86,-0.43610865,-3.97217965,-0.43147829,-3.9783709,0.99725312,4,0.00022308,38
36,86,-0.4392668,-3.97348309,-0.43173257,-3.97692513,0.99727178,3,0.00078008,36
38,86,-0.442395,-3.97045875,-0.43133166,-3.97821379,0.99724793,3,0.00053248,38
40,86,-0.44090632,-3.97655106,-0.43290192,-3.97719336,0.99721074,3,0.00071297,38
42,86,-0.4400959,-3.97452164,-0.4357492,-3.97956276,0.99727249,3,0.00068886,40
44,86,-0.44419318,-3.97822523,-0.43491298,-3.97601891,0.99708116,3,0.00060069,38
46,86,-0.44780806,-3.98268247,-0.43615067,-3.97729254,0.99718279,3,0.00070293,38
48,86,-0.44272497,-3.97915983,-0.43492606,-3.98428249,0.99713278,3,0.00043284,36
50,86,-0.44912317,-3.97894669,-0.4373543,-3.98177457,0.99712378,3,0.00058064,33
52,86,-0.4501574,-3.98202395,-0.43666187,-3.98394656,0.99703693,4,0.00015935,33
54,86,-0.4492234,-3.9851079,-0.43831012,-3.9741292,0.99699479,3,0.0005883,36
56,86,-0.45027131,-3.98477387,-0.43976617,-3.97604036,0.99706393,3,0.000672,35
58,86,-0.44853109,-3.98728299,-0.43764049,-3.97623277,0.99722499,3,0.00067484,36
60,86,-0.44818518,-3.98750234,-0.42887965,-3.96805024,0.99730057,3,0.0007887,38
62,86,-0.44669926,-3.99137545,-0.43342221,-3.96417332,0.99730223,3,0.00066227,38
64,86,-0.44183078,-3.9916327,-0.43752015,-3.97476602,0.9972297,3,0.00058671,37
66,86,-0.44385025,-3.99524879,-0.43670478,-3.9749372,0.99721718,4,0.00031139,40
68,86,-0.44042552,-3.9953084,-0.43268102,-3.97780776,0.99719048,3,0.00054214,40
70,86,-0.43699777,-3.99607992,-0.42976147,-3.97534895,0.99723172,3,0.00078503,41
72,86,-0.43489301,-3.99646807,-0.42715186,-3.97116685,0.99730706,3,0.00061946,42
74,86,-0.43227807,-3.99576926,-0.42502755,-3.97193384,0.99735916,3,0.00037904,46
76,86,-0.42697489,-3.99785805,-0.42557585,-3.97316933,0.99736273,3,0.00039652,48
78,86,-0.42591888,-3.99361539,-0.42353052,-3.97145033,0.99734294,3,0.00049625,48
80,86,-0.42377472,-3.99186659,-0.42070672,-3.97757697,0.99731004,3,0.00057779,45
82,86,-0.4205589,-3.99375439,-0.41919842,-3.97501588,0.99702895,4,0.0001963,45
84,86,-0.41998962,-3.99424839,-0.4198533,-3.9749434,0.99706101,3,0.00070081,43
86,86,-0.42036775,-3.99445629,-0.41899851,-3.97161269,0.99706483,4,0.00017761,45
88,86,-0.4191668,-3.99307346,-0.4202283,-3.97310472,0.99707001,3,0.00081009,44
90,86,-0.41920948,-3.98945475,-0.41692466,-3.97108579,0.9969697,3,0.00050398,43
92,86,-0.4252103,-3.99071813,-0.41853571,-3.97452807,0.99672025,3,0.00055834,48
94,86,-0.42628223,-3.99266696,-0.41972947,-3.97568369,0.99657255,3,0.00050108,49
96,86,-0.42509776,-4.00062561,-0.41860995,-3.97929311,0.99673361,3,0.000585,46
98,86,-0.43102685,-4.0019722,-0.41829264,-3.97956848,0.99680161,3,0.00086641,45
100,86,-0.42988297,-4.00270128,-0.42136523,-3.97636676,0.99678934,3,0.00071779,45
102,86,-0.42654833,-4.00421333,-0.42091253,-3.97566199,0.99674106,3,0.00058191,48
104,86,-0.42948759,-4.00751781,-0.42304319,-3.97610593,0.99661726,3,0.00042156,46
106,86,-0.424799,-4.00746155,-0.42957148,-3.98401904,0.99633616,4,0.00021857,45
108,86,-0.4296568,-4.00796652,-0.42872787,-3.98711705,0.99607068,3,0.00056565,48
110,86,-0.4273864,-4.00914145,-0.42605498,-3.9877193,0.9962132,3,0.0006661,43
