x,y,r1r2 ZNCC,r2_x,r2_y,ref_x,ref_y,ref_z
690,1520,0.92420197,648.7321777,1490.816162,-29.33539009,36.62730026,643.781189
695,1520,0.92404729,654.1328125,1491.126465,-29.03023911,36.63345718,643.7063599
700,1520,0.93999445,659.1950684,1491.119995,-28.72741127,36.63311005,643.6813355
705,1520,0.93819761,664.3546753,1491.122192,-28.42393684,36.63220215,643.6414795
710,1520,0.94381738,669.7556152,1490.766479,-28.1189785,36.6188736,643.5657959
715,1520,0.93773824,675.1813355,1490.401245,-27.81385422,36.60505676,643.4864502
720,1520,0.92997849,680.8742065,1490.578979,-27.50710678,36.60489655,643.3670044
725,1520,0.92723358,686.5454102,1490.584717,-27.2006588,36.59988022,643.2504273
730,1520,0.91675478,691.8453369,1490.760742,-26.89653015,36.60283661,643.1886597
735,1520,0.9345482,697.1397705,1490.841064,-26.59250069,36.60301971,643.1271973
740,1520,0.92624116,702.4011841,1490.798218,-26.28873062,36.59985733,643.0702515
745,1520,0.92545164,707.4411621,1490.399414,-25.98629951,36.58806992,643.0461426
750,1520,0.91788769,712.9605103,1490.249512,-25.68110466,36.57965088,642.9505615
755,1520,0.91238797,718.4190674,1490.470703,-25.37627029,36.58255005,642.8637085
760,1520,0.91564929,723.7374878,1490.612183,-25.07235527,36.58425522,642.7973023
765,1520,0.90317917,729.1873169,1490.283569,-24.76773262,36.57113647,642.7114258
770,1520,0.89455491,734.5979614,1489.882568,-24.46343231,36.55617142,642.6306152
775,1520,0.90787989,739.9694824,1490.07019,-24.15935516,36.55875015,642.5557251
780,1520,0.91453445,744.970459,1490.234253,-23.85739326,36.56361389,642.5350342
785,1520,0.92880297,750.751648,1489.759399,-23.55123711,36.54346466,642.3988648
790,1520,0.94038141,755.9568481,1489.939941,-23.24824905,36.54710388,642.3474121
795,1520,0.94174188,761.59729,1489.880859,-22.94300842,36.54021454,642.2314453
800,1520,0.94958913,766.7670898,1489.855347,-22.64031792,36.53809357,642.1847534
805,1520,0.9478814,771.7757568,1489.859985,-22.33846474,36.53815842,642.1616821
810,1520,0.93361926,777.3121338,1489.660767,-22.03397942,36.52796173,642.0601807
815,1520,0.93900007,782.7336426,1489.770386,-21.73015594,36.52769852,641.9753418
820,1520,0.94095546,788.1062622,1489.752197,-21.42664528,36.52408981,641.8973389
825,1520,0.9346748,793.2712402,1489.951416,-21.12415314,36.52851105,641.8500977
830,1520,0.94626659,798.7276001,1489.791016,-20.82035446,36.52001572,641.7592163
835,1520,0.94099444,803.8818359,1489.452515,-20.51803589,36.50876617,641.7130127
840,1520,0.92537355,809.333313,1488.945923,-20.21439743,36.49016953,641.6224365
845,1520,0.90323663,814.8156128,1489.333862,-19.91062927,36.49746704,641.5268555
850,1520,0.90630955,820.0466309,1489.668945,-19.60810471,36.50523376,641.4682007
855,1520,0.91137779,825.451294,1489.810791,-19.30486488,36.50593185,641.3835449
860,1520,0.90769935,830.8223267,1489.138062,-19.00189018,36.4830513,641.303833
865,1520,0.8693679,836.0700073,1489.360352,-18.6994381,36.48733902,641.2418213
870,1520,0.90803939,841.4509277,1489.369019,-18.39651299,36.484272,641.159729
875,1520,0.90564132,847.1311035,1489.34668,-18.09236908,36.47787857,641.0335693
880,1520,0.87599063,852.2604981,1489.41687,-17.7906208,36.47862244,640.9881592
885,1520,0.85059345,858.1047363,1489.576538,-17.48599815,36.47618484,640.836853
890,1520,0.90739965,863.2484741,1489.404785,-17.18430901,36.4697113,640.7890015
895,1520,0.93496579,867.8720703,1489.029541,-16.88471603,36.4614563,640.8175049
900,1520,0.9277488,873.3167725,1489.099365,-16.58192444,36.45957184,640.7244263
905,1520,0.94003707,878.7017822,1489.00708,-16.27939606,36.45341873,640.6400757
910,1520,0.92729688,883.991272,1488.906372,-15.97733974,36.44775772,640.5693359
915,1520,0.91687208,889.9442749,1489.020264,-15.67291355,36.44300079,640.4002075
920,1520,0.93870419,894.7233276,1488.919189,-15.37283039,36.4414444,640.404541
925,1520,0.93659794,899.8874512,1489.018921,-15.07134628,36.44264603,640.3516235
930,1520,0.93220723,905.2315674,1488.984009,-14.76935673,36.43838882,640.2714233
935,1520,0.93931073,910.5599976,1488.67688,-14.46745014,36.42630386,640.1937866
940,1520,0.95490271,915.7632446,1488.447021,-14.16604614,36.41746902,640.1343384
945,1520,0.95020556,921.0292358,1488.553833,-13.86444664,36.41796494,640.0650024
950,1520,0.95433718,926.440979,1488.648315,-13.56248379,36.41691971,639.973999
955,1520,0.94979954,931.690918,1489.064087,-13.26105785,36.42657471,639.9066162
960,1520,0.95272553,936.8603516,1488.76709,-12.9599762,36.41597748,639.8508301
965,1520,0.96174806,942.2886353,1488.621948,-12.65814304,36.40771866,639.7566528
970,1520,0.96988833,947.5901489,1488.546509,-12.35678864,36.40250778,639.6807861
975,1520,0.96656364,952.8619385,1488.533813,-12.05556011,36.39935684,639.6090698
980,1520,0.99558938,957.927002,1488.506592,-11.7549572,36.39746857,639.567688
985,1520,0.99783432,963.4905396,1488.130737,-11.45310974,36.38127136,639.4522095
990,1520,0.99825084,968.9082642,1488.154297,-11.15171242,36.37795258,639.3580933
995,1520,0.99677122,974.1724854,1488.154541,-10.85074997,36.37518692,639.2863159
1000,1520,0.99565029,979.5288696,1488.181519,-10.54965305,36.37244797,639.2007446
1005,1520,0.99609953,984.7889404,1488.174805,-10.24884129,36.36948013,639.1290894
1010,1520,0.99621123,989.9758911,1488.141235,-9.94827747,36.36629105,639.0679321
1015,1520,0.99592894,995.2519531,1488.097412,-9.64757919,36.36207199,638.9932861
1020,1520,0.99449193,1000.586121,1488.015625,-9.34680748,36.35626221,638.9099731
1025,1520,0.99597478,1005.764832,1487.994629,-9.04644203,36.3534584,638.8491211
1030,1520,0.99563736,1011.067261,1487.918213,-8.7458849,36.34801483,638.7697144
1035,1520,0.99607456,1016.428955,1487.845947,-8.44524574,36.34220886,638.6815186
1040,1520,0.99543822,1021.668579,1487.790527,-8.14496136,36.33785629,638.6108398
1045,1520,0.99528301,1026.917236,1487.788818,-7.84468985,36.33501434,638.5387573
1050,1520,0.99625522,1032.295288,1487.763794,-7.54426765,36.33038712,638.4471436
1055,1520,0.99542129,1037.478882,1487.706787,-7.244277,36.32640839,638.3839722
1060,1520,0.99642283,1042.604004,1487.750977,-6.94437838,36.32584763,638.3291626
1065,1520,0.99616337,1047.884399,1487.677002,-6.64434052,36.32053375,638.2511597
1070,1520,0.99578965,1053.105225,1487.556152,-6.34444427,36.31433868,638.1817627
1075,1520,0.99516153,1058.398071,1487.412842,-6.04453468,36.30684662,638.1012573
1080,1520,0.99518013,1063.684082,1487.405273,-5.74467897,36.30339813,638.0215454
1085,1520,0.99383348,1068.933594,1487.369995,-5.44496107,36.29942703,637.9470825
1090,1520,0.99519271,1074.143188,1487.233643,-5.14532852,36.29279327,637.8782349
1095,1520,0.99645603,1079.425293,1487.242554,-4.84568977,36.28980255,637.7983398
1100,1520,0.99635088,1084.653931,1487.221191,-4.54617882,36.28635788,637.7260132
1105,1520,0.99641484,1089.864502,1487.265991,-4.24674749,36.28497696,637.6561279
1110,1520,0.9964453,1095.12207,1487.248779,-3.9473505,36.28137589,637.5789185
1115,1520,0.99595594,1100.414307,1487.124146,-3.64802766,36.27433395,637.4963989
1120,1520,0.99569607,1105.54248,1487.072021,-3.34885335,36.27071762,637.4378052
1125,1520,0.99691725,1110.7052,1487.033936,-3.04972029,36.26722717,637.3739624
1130,1520,0.99705362,1115.974976,1487.037964,-2.75058055,36.26409912,637.2939453
1135,1520,0.99669945,1121.249756,1486.990112,-2.45147061,36.25939941,637.2130737
1140,1520,0.99727893,1126.422119,1487.008911,-2.15254068,36.25744247,637.1468506
1145,1520,0.99607342,1131.585693,1486.837769,-1.85369289,36.24997711,637.081665
1150,1520,0.99656469,1136.8125,1486.785767,-1.55485177,36.24547577,637.006958
1155,1520,0.99703443,1142.075562,1486.797729,-1.2560246,36.24255371,636.9266968
1160,1520,0.99674678,1147.315552,1486.722046,-0.95733845,36.23722458,636.8493652
1165,1520,0.99721116,1152.429077,1486.690186,-0.65872389,36.23419189,636.7905884
1170,1520,0.99658793,1157.661987,1486.606323,-0.36018449,36.22863388,636.7136841
1175,1520,0.99644935,1162.901001,1486.519165,-0.06170969,36.22293091,636.6358032
1180,1520,0.99623442,1168.064453,1486.461914,0.23676044,36.21870041,636.5689697
1185,1520,0.99629438,1173.282227,1486.465698,0.53512269,36.21580505,636.4935913
1190,1520,0.996337,1178.474487,1486.447021,0.83339399,36.21243286,636.4216919
1195,1520,0.99562198,1183.667236,1486.410156,1.13158298,36.20851898,636.3495483
1200,1520,0.99564743,1188.890747,1486.373291,1.42974198,36.20433044,636.2724609
1205,1520,0.99452037,1194.045898,1486.374146,1.72783399,36.20179367,636.2053223
1210,1520,0.99613136,1199.195557,1486.417114,2.02586889,36.20053101,636.1387329
1215,1520,0.99675691,1204.422974,1486.226074,2.32381558,36.19173431,636.0603638
1220,1520,0.99717665,1209.590088,1486.161621,2.62169409,36.18714142,635.9906616
1225,1520,0.99743605,1214.805176,1486.274536,2.91950154,36.18734741,635.9136353
1230,1520,0.99671394,1219.971802,1486.262329,3.21720648,36.18424606,635.8432007
1235,1520,0.99648768,1225.140259,1486.109619,3.51494932,36.17700577,635.7727051
1240,1520,0.9962821,1230.375122,1485.971802,3.81249332,36.16962814,635.6917725
1245,1520,0.99619663,1235.483887,1485.959229,4.11010933,36.16693878,635.6292725
1250,1520,0.99439609,1240.7229,1485.966309,4.40751457,36.16377258,635.5474243
1255,1520,0.99493897,1245.898071,1485.893066,4.70486689,36.15872192,635.4744263
1260,1520,0.99573231,1251.028809,1485.770386,5.00226021,36.15258408,635.407959
1265,1520,0.99534971,1256.265869,1485.756714,5.29950428,36.14877319,635.3255615
1270,1520,0.99644667,1261.449951,1485.744263,5.59664249,36.14540482,635.2506104
1275,1520,0.99631733,1266.580566,1485.775024,5.89379549,36.14372635,635.1831665
1280,1520,0.99722987,1271.776978,1485.639648,6.19077873,36.13660049,635.1057739
1285,1520,0.99706978,1276.874878,1485.570557,6.48789072,36.13222504,635.0429077
1290,1520,0.99692267,1282.060059,1485.575317,6.78478289,36.12929916,634.9667358
1295,1520,0.99693531,1287.190186,1485.561279,7.08168077,36.12624359,634.8984985
1300,1520,0.99640352,1292.109375,1485.505859,7.37889767,36.12367249,634.861084
1305,1520,0.99494982,1297.4375,1485.419189,7.6753087,36.11684418,634.7630005
1310,1520,0.99627674,1302.659302,1485.492432,7.97183895,36.11555862,634.6802368
1315,1520,0.99583924,1307.75354,1485.496704,8.2685442,36.11327744,634.6161499
1320,1520,0.99671495,1312.939453,1485.417358,8.56496239,36.10777664,634.5383301
1325,1520,0.99687487,1318.102173,1485.330811,8.86138916,36.10222626,634.463562
1330,1520,0.99640834,1323.202881,1485.259033,9.15790367,36.09760666,634.3978882
1335,1520,0.99690425,1328.374146,1485.322632,9.45412064,36.09638214,634.321228
1340,1520,0.99606085,1333.601074,1485.28418,9.75015354,36.09167862,634.236084
1345,1520,0.99553579,1338.508057,1485.276123,10.04689026,36.09046173,634.1981812
1350,1520,0.99705946,1343.767212,1485.190796,10.34272671,36.08409119,634.1077881
1355,1520,0.9962728,1348.875854,1485.090332,10.63880634,36.07848358,634.0394898
1360,1520,0.99608701,1354.137939,1484.987305,10.93451977,36.07154083,633.9483643
1365,1520,0.99677068,1359.291748,1485.144897,11.23034477,36.07313156,633.8726807
1370,1520,0.9969945,1364.129517,1484.959595,11.52692699,36.06717682,633.843689
1375,1520,0.99738652,1369.331787,1484.874634,11.82252407,36.06119156,633.760376
1380,1520,0.99758494,1374.570923,1484.829956,12.11789894,36.05609512,633.6713867
1385,1520,0.99637073,1379.717163,1484.799805,12.4134903,36.05215836,633.5958862
1390,1520,0.99644142,1384.789307,1484.756836,12.70923901,36.04843521,633.531311
1395,1520,0.99582785,1389.859619,1484.689697,13.00485134,36.04399109,633.4664307
1400,1520,0.99705374,1394.961792,1484.642944,13.30033493,36.0398674,633.3966065
1405,1520,0.99689525,1400.190918,1484.574219,13.59535885,36.03407288,633.3079224
1410,1520,0.99705094,1405.304688,1484.541626,13.89065933,36.03023911,633.2357788
1415,1520,0.99755508,1410.402466,1484.634399,14.18593025,36.03024292,633.1659546
1420,1520,0.99757731,1415.513184,1484.533203,14.4811573,36.02438736,633.0939941
1425,1520,0.99765575,1420.567993,1484.384033,14.7763958,36.01755905,633.0298462
1430,1520,0.99750543,1425.633179,1484.375244,15.07155228,36.01476288,632.9638672
1435,1520,0.99721563,1430.741577,1484.390137,15.36647892,36.01231003,632.8912354
1440,1520,0.99714106,1435.862183,1484.303467,15.66136837,36.00674438,632.8167725
1445,1520,0.99692398,1440.95105,1484.205811,15.95620728,36.00111008,632.7467041
1450,1520,0.99672365,1446.037231,1484.263428,16.25106621,36.00004578,632.6765747
1455,1520,0.99682677,1451.0979,1484.230591,16.54588127,35.99651718,632.6101074
1460,1520,0.99651909,1456.234497,1484.152222,16.84034157,35.99100876,632.5321045
1465,1520,0.99481398,1461.444824,1484.069214,17.13443756,35.98474121,632.442749
1470,1520,0.99724907,1466.453247,1484.039429,17.42928505,35.98167801,632.3833618
1475,1520,0.99656904,1471.554321,1484.038696,17.72363663,35.97870255,632.3096314
1480,1520,0.9966048,1476.651001,1484.017334,18.01796913,35.97514343,632.2365723
1485,1520,0.9970212,1481.720947,1483.934814,18.31233978,35.9699707,632.1671753
1490,1520,0.99667329,1486.768433,1483.813721,18.6066761,35.96382904,632.100708
1495,1520,0.99722517,1491.699219,1483.755737,18.90154648,35.960495,632.0514526
1500,1520,0.99732178,1496.768799,1483.698608,19.19569397,35.95602798,631.9812622
1505,1520,0.99637347,1501.944702,1483.707153,19.48929977,35.95262909,631.8950806
1510,1520,0.99691576,1507.010132,1483.656982,19.7832489,35.94837189,631.8248291
1515,1520,0.99655759,1512.10437,1483.618408,20.07710457,35.94422913,631.7503052
1520,1520,0.99637938,1517.114624,1483.618896,20.37120056,35.9418869,631.6878052
1525,1520,0.99698222,1522.205444,1483.56311,20.66486549,35.93722534,631.6131592
1530,1520,0.99504328,1527.40625,1483.520996,20.95791245,35.93203735,631.5217285
1535,1520,0.99476296,1532.463013,1483.522461,21.25159454,35.92930984,631.4517212
1540,1520,0.99458712,1537.45459,1483.540649,21.54552269,35.92759705,631.3911133
1545,1520,0.9930048,1542.414795,1483.589233,21.83954048,35.92700958,631.3347168
1550,1520,0.99555701,1547.554443,1483.425537,22.13251305,35.91867828,631.2512817
1555,1520,0.99601042,1552.583618,1483.319336,22.42605019,35.91292953,631.1844482
1560,1520,0.99599391,1557.604858,1483.201782,22.71952057,35.9068985,631.1182251
1565,1520,0.99551868,1562.710938,1483.161011,23.01253891,35.9024353,631.0394287
1570,1520,0.98773998,1567.868286,1483.108032,23.30505562,35.89715958,630.9523315
1575,1520,0.98351407,1572.540405,1483.067261,23.60025597,35.89619064,630.9371948
1580,1520,0.99597424,1577.789429,1483.157837,23.89218903,35.89440155,630.8361206
1585,1520,0.99674916,1582.91394,1483.038574,24.18472862,35.88740158,630.753418
1590,1520,0.99685264,1587.905151,1482.96936,24.47796631,35.88295746,630.6902466
1595,1520,0.99721646,1592.957153,1482.947998,24.77069473,35.87940598,630.6175537
1600,1520,0.99607801,1598.038452,1482.897827,25.0632,35.87474442,630.5402832
1605,1520,0.9965874,1602.94397,1482.809692,25.35677147,35.8704071,630.4892578
1610,1520,0.99686348,1608.044434,1482.803711,25.64895058,35.86686707,630.4084473
1615,1520,0.99636692,1613.033691,1482.754761,25.94183159,35.86294937,630.3442383
1620,1520,0.99682146,1618.077881,1482.7323,26.2342968,35.85937119,630.2716065
1625,1520,0.99644697,1623.105957,1482.69043,26.52676392,35.85532379,630.2011108
1630,1520,0.99749881,1628.095703,1482.6427,26.8193512,35.85139084,630.1358032
1635,1520,0.99731874,1633.169556,1482.61084,27.1113987,35.84724808,630.0579834
1640,1520,0.9971773,1638.311157,1482.563232,27.40286255,35.8420639,629.9698486
1645,1520,0.99553919,1643.41748,1482.551025,27.69449234,35.8381958,629.8865356
1650,1520,0.99521512,1648.291748,1482.393066,27.98756027,35.83189392,629.8375244
1655,1520,0.99633557,1653.394653,1482.365234,28.27900505,35.82754898,629.7541504
1660,1520,0.99704182,1658.359253,1482.359741,28.57133865,35.82499695,629.6912231
1665,1520,0.99679494,1663.340332,1482.302979,28.86351013,35.82078171,629.6256714
1670,1520,0.99620348,1668.315308,1482.305908,29.15559387,35.81835938,629.5606079
1675,1520,0.99664289,1673.264282,1482.305298,29.44784164,35.81603622,629.4992676
1680,1520,0.99614757,1678.284302,1482.194214,29.73946762,35.80983353,629.427002
1685,1520,0.99627578,1683.301392,1482.064331,30.03105164,35.80309296,629.3549194
1690,1520,0.9952141,1688.401733,1482.046631,30.32198906,35.79898834,629.2704468
1695,1520,0.995718,1693.341064,1482.06958,30.61393547,35.79737473,629.2092285
1700,1520,0.9958716,1698.242432,1482.080078,30.90608978,35.79568481,629.1535034
1705,1520,0.99730492,1703.27063,1482.015137,31.19729614,35.79072952,629.0788574
1710,1520,0.99698472,1708.284546,1481.953613,31.4885273,35.78596497,629.0060425
1715,1520,0.99735337,1713.282715,1481.897705,31.77975273,35.78146744,628.9351807
1720,1520,0.99750322,1718.244873,1481.881714,32.07122803,35.77846527,628.869751
1725,1520,0.99695081,1723.218384,1481.840576,32.3624649,35.77458572,628.8019409
1730,1520,0.99748641,1728.333008,1481.734131,32.65254974,35.76760101,628.7129517
1735,1520,0.99769205,1733.213745,1481.729736,32.94441605,35.76554871,628.6587524
1740,1520,0.99752229,1738.208618,1481.667114,33.23530197,35.76081848,628.5872192
1745,1520,0.99750167,1743.234009,1481.603394,33.52581406,35.75578308,628.5106201
1750,1520,0.99770051,1748.157593,1481.627197,33.81711197,35.75416946,628.4492188
1755,1520,0.99711442,1753.182739,1481.626343,34.10746384,35.75097656,628.3723145
1760,1520,0.99678898,1758.185181,1481.510986,34.39799881,35.74456024,628.298645
1765,1520,0.99639124,1763.118042,1481.453979,34.68898773,35.74044037,628.2351685
1770,1520,0.9903791,1768.015747,1481.453125,34.98009491,35.73823929,628.1761475
1775,1520,0.99331474,1773.039673,1481.346313,35.27012634,35.73185349,628.0984497
1780,1520,0.99364203,1778.144653,1481.423584,35.55949783,35.73027802,628.008667
1785,1520,0.99524355,1783.200684,1481.3573,35.84901047,35.72478867,627.925415
1790,1520,0.99525714,1788.038818,1481.237183,36.14038086,35.71947479,627.8744507
1795,1520,0.99357611,1792.980835,1481.202637,36.43085098,35.71587372,627.8081665
1800,1520,0.99639648,1797.88623,1481.165405,36.72147369,35.71243668,627.7466431
1805,1520,0.99652171,1802.772461,1481.148071,37.01224136,35.70975113,627.6879273
1810,1520,0.99747807,1807.713135,1481.128174,37.30242157,35.70651245,627.6207275
1815,1520,0.99760026,1812.720703,1481.112915,37.59191513,35.70287323,627.543457
1820,1520,0.99727255,1817.718018,1481.051514,37.88144302,35.69792557,627.4673462
1825,1520,0.99761146,1822.591309,1480.927734,38.171978,35.69211578,627.4093628
1830,1520,0.99621922,1827.543579,1480.920288,38.4617691,35.68910599,627.3395386
1835,1520,0.99735963,1832.491577,1480.911621,38.75150299,35.68608856,627.2700806
