x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy
86,198,-0.43569505,-3.68193316,0,-4,0.99576223,4,0.00065447,0,0.00020621,0.00310435,-0.00015387
88,198,-0.43840927,-3.68440533,0,-4,0.99569988,4,0.00068085,0,0.00025111,0.0031085,-0.00016708
90,198,-0.43760803,-3.68551207,0,-4,0.99583316,5,0.00022604,0,0.00028145,0.00311529,-0.00018657
92,198,-0.43630129,-3.68688297,0,-4,0.9960593,5,0.00021928,0,0.00031477,0.00311951,-0.00020867
94,198,-0.43513528,-3.68678975,0,-4,0.99619496,5,0.00024654,0,0.00033218,0.00312573,-0.00023274
96,198,-0.43624571,-3.68836331,0,-4,0.996108,4,0.000713,0,0.00036146,0.00313638,-0.00025006
98,198,-0.43503124,-3.68902636,0,-4,0.99589312,4,0.00062865,0,0.00037576,0.00314514,-0.00026288
100,198,-0.43334347,-3.68967223,0,-4,0.99603283,4,0.00033809,0,0.0003862,0.00315577,-0.000274
102,198,-0.43249005,-3.69082236,0,-4,0.99633884,4,0.000255,0,0.00039799,0.00316452,-0.00029411
104,198,-0.43253812,-3.69315076,0,-3,0.99665117,5,0.00016918,0,0.0003919,0.00317659,-0.00031478
106,198,-0.43139032,-3.69369268,0,-3,0.99679029,5,0.00016271,0,0.00039128,0.00318972,-0.0003378
108,198,-0.42934224,-3.69472694,0,-3,0.99670124,5,0.00027763,0,0.00037186,0.00320018,-0.00035884
110,198,-0.42840382,-3.69831395,0,-3,0.99656719,5,0.00024943,0,0.00035094,0.00320932,-0.00037345
112,198,-0.42783991,-3.70056105,0,-3,0.99654657,5,0.00020684,0,0.00032567,0.00321045,-0.00038849
114,198,-0.42686129,-3.69993043,0,-3,0.99651825,5,0.00020009,0,0.00028347,0.00320624,-0.00039819
116,198,-0.42854947,-3.69992208,0,-3,0.99656904,5,0.00021133,0,0.00023318,0.0031983,-0.00040519
118,198,-0.43022549,-3.70169187,0,-3,0.99639291,5,0.00020983,0,0.00018959,0.00318447,-0.00040909
120,198,-0.42690051,-3.70469713,0,-3,0.99633998,5,0.00020088,0,0.00015721,0.00316664,-0.00040804
122,198,-0.42766139,-3.705899,0,-3,0.99642873,5,0.00022196,0,0.00013072,0.00315252,-0.0003986
124,198,-0.42515257,-3.70869017,0,-3,0.99633598,5,0.00021549,0,0.00009383,0.00313712,-0.00038395
126,198,-0.4245843,-3.70968533,0,-4,0.99628127,4,0.00059941,0,0.00006805,0.0031178,-0.00036479
128,198,-0.42380238,-3.7106986,0,-4,0.99612921,4,0.00062474,0,0.00003652,0.00309795,-0.00034274
130,198,-0.42432252,-3.71245837,0,-4,0.99614209,4,0.00050191,0,0.00002103,0.00307134,-0.00032169
132,198,-0.427432,-3.71389151,0,-4,0.99601215,4,0.00043675,0,0.00000455,0.00304618,-0.0002969
134,198,-0.42641279,-3.71514082,0,-4,0.99579746,4,0.00047721,0,0.00000908,0.00301754,-0.00026873
136,198,-0.42556518,-3.71554399,0,-4,0.99552244,4,0.00050844,0,0.00000013,0.00298896,-0.00023699
138,198,-0.42421266,-3.71666908,0,-4,0.99511695,4,0.00041957,0,-0.00000645,0.00296097,-0.00020229
140,198,-0.42382982,-3.7150166,0,-4,0.99493372,4,0.00039026,0,-0.00001161,0.00293288,-0.00017049
142,198,-0.4245308,-3.71434617,0,-4,0.99471992,4,0.00055811,0,-0.00002367,0.00290671,-0.00013922
144,198,-0.42442453,-3.71521044,0,-4,0.99476868,4,0.00073056,0,-0.00002351,0.00288547,-0.00010869
146,198,-0.42526788,-3.71606636,0,-4,0.99466068,4,0.00042578,0,-0.00003132,0.00287163,-0.00007389
148,198,-0.42401436,-3.71554065,0,-4,0.99457914,4,0.00060838,0,-0.00004105,0.00286048,-0.0000338
150,198,-0.42429274,-3.71562552,0,-4,0.99436468,4,0.00049427,0,-0.00005378,0.00285386,0.0000065
152,198,-0.4216612,-3.71613431,0,-4,0.99441934,4,0.00083013,0,-0.00008665,0.00284806,0.00004522
154,198,-0.42350909,-3.71536255,0,-4,0.99466109,4,0.00037352,0,-0.00011868,0.0028418,0.00008063
156,198,-0.42237994,-3.71585393,0,-4,0.99482369,4,0.00048335,0,-0.00014488,0.00283683,0.00011945
158,198,-0.42331451,-3.71445799,0,-4,0.99482358,4,0.00047015,0,-0.0001434,0.00283133,0.00014992
160,198,-0.42503452,-3.71414876,0,-4,0.99494362,4,0.00052401,0,-0.00014319,0.00282382,0.00019234
162,198,-0.42527175,-3.71357965,0,-4,0.99495554,4,0.00051674,0,-0.00014161,0.00281699,0.00023147
164,198,-0.42646706,-3.71284294,0,-4,0.99484468,4,0.00066206,0,-0.00014055,0.00281345,0.00026277
166,198,-0.42661208,-3.71075511,0,-4,0.99493998,4,0.00068639,0,-0.0001582,0.0028071,0.0002895
168,198,-0.42716905,-3.71033239,0,-4,0.99491638,4,0.00056248,0,-0.00016509,0.00280008,0.00031859
170,198,-0.43011117,-3.70940113,0,-4,0.99502093,4,0.00041499,0,-0.00016859,0.00279027,0.00035028
172,198,-0.43063521,-3.70864344,0,-4,0.99507183,4,0.00071782,0,-0.00015021,0.00278451,0.00037556
174,198,-0.43096691,-3.70783234,0,-4,0.99503666,4,0.00073695,0,-0.0001333,0.00277673,0.00040208
176,198,-0.42704728,-3.70721841,0,-4,0.99485689,5,0.00024639,0,-0.0001035,0.00276747,0.00042406
178,198,-0.42833492,-3.70433998,0,-4,0.99460208,4,0.00074532,0,-0.00008678,0.00275651,0.00044064
180,198,-0.42722663,-3.7042737,0,-4,0.99468744,4,0.00057485,0,-0.00007399,0.00274695,0.00045767
182,198,-0.42833313,-3.70571351,0,-4,0.99489611,4,0.00069891,0,-0.00007152,0.00273333,0.000471
184,198,-0.43169093,-3.70413589,0,-4,0.99469811,4,0.00056905,0,-0.00008302,0.00271761,0.00048392
186,198,-0.43190956,-3.70244265,0,-4,0.99489331,4,0.0006149,0,-0.00011593,0.00270123,0.00049893
188,198,-0.4307805,-3.69868445,0,-4,0.99475282,4,0.00066889,0,-0.00016186,0.0026812,0.00050813
190,198,-0.43057251,-3.69832873,0,-4,0.99466544,4,0.00081581,0,-0.00021633,0.00265997,0.00051168
192,198,-0.42982,-3.69668365,0,-4,0.99466765,4,0.00060604,0,-0.0002777,0.00263389,0.00051546
194,198,-0.42806193,-3.69313526,0,-4,0.99449575,4,0.0005716,0,-0.00033353,0.00261,0.00051523
196,198,-0.42952415,-3.69289374,0,-4,0.99440974,4,0.00043722,0,-0.00038116,0.00258329,0.00050749
198,198,-0.42887017,-3.69040132,0,-4,0.99435908,4,0.00054325,0,-0.0004218,0.00255527,0.00050452
200,198,-0.43089515,-3.68890977,0,-4,0.99418944,4,0.00049238,0,-0.0004523,0.00252611,0.00049621
202,198,-0.43145496,-3.68704557,0,-4,0.99406153,4,0.00059716,0,-0.00049687,0.00249708,0.00048441
204,198,-0.43408611,-3.68476772,0,-4,0.99403572,4,0.00053117,0,-0.00054952,0.00246888,0.00047211
206,198,-0.43699998,-3.68363333,0,-4,0.99370593,4,0.00073271,0,-0.00061062,0.00243931,0.00045565
208,198,-0.43571484,-3.68333864,0,-4,0.99366075,4,0.00088079,0,-0.00065264,0.00241614,0.00044552
210,198,-0.43810031,-3.68175054,0,-4,0.99404401,5,0.00037446,0,-0.00068452,0.00239736,0.00042962
212,198,-0.43836778,-3.68147159,0,-4,0.99391657,4,0.00071116,0,-0.00070319,0.00238405,0.00041714
214,198,-0.44263786,-3.68091226,0,-4,0.99376506,4,0.00042203,0,-0.00071186,0.00237564,0.00040609
216,198,-0.44165021,-3.67883849,0,-4,0.99383593,4,0.00058506,0,-0.00072338,0.00236763,0.0003918
218,198,-0.44152573,-3.67695451,0,-4,0.99389315,4,0.0007275,0,-0.00072532,0.00236435,0.0003802
220,198,-0.44609603,-3.67518854,0,-4,0.99282861,4,0.00077305,0,-0.00072675,0.00236151,0.00037007
222,198,-0.44724908,-3.67375016,0,-4,0.99266654,4,0.00096034,0,-0.00072156,0.00235828,0.00036189
224,198,-0.45025441,-3.67438412,0,-4,0.99249023,5,0.00023755,0,-0.0007242,0.00236002,0.00036008
226,198,-0.44985557,-3.67248678,0,-4,0.99234509,4,0.00096667,0,-0.00076254,0.00236823,0.00035671
228,198,-0.45106286,-3.67294455,0,-4,0.99266511,5,0.00025494,0,-0.00076336,0.00237833,0.00034614
30,200,-0.41695264,-3.65573692,0,-4,0.99602002,4,0.00030729,0,-0.00076243,0.00296012,-0.00001404
32,200,-0.41885087,-3.65468764,0,-4,0.9957844,4,0.00034993,0,-0.00077767,0.00297014,0.00000081
34,200,-0.42115188,-3.65560508,0,-4,0.99553001,4,0.00022858,0,-0.0007663,0.0029837,0.00002008
36,200,-0.42267078,-3.65752983,0,-4,0.99530613,4,0.00019413,0,-0.00074246,0.00299592,0.00004019
38,200,-0.42464599,-3.65676785,0,-4,0.99521106,4,0.00024443,0,-0.00070035,0.00300414,0.0000507
40,200,-0.42568257,-3.65804195,0,-4,0.99488962,4,0.00033235,0,-0.0006745,0.00301418,0.00005614
42,200,-0.42587721,-3.65807533,0,-4,0.99478167,4,0.0002377,0,-0.0006677,0.00302307,0.00005813
44,200,-0.42509112,-3.6592977,0,-4,0.99507362,4,0.00032572,0,-0.00064277,0.00303094,0.00005724
46,200,-0.42951691,-3.65969896,0,-4,0.99499375,4,0.00030076,0,-0.00063302,0.00304076,0.00005104
48,200,-0.43114075,-3.65964317,0,-4,0.995193,4,0.00047173,0,-0.00061067,0.0030532,0.00004697
50,200,-0.43196511,-3.65894485,0,-4,0.99540079,4,0.00054034,0,-0.00056706,0.00306541,0.00004205
52,200,-0.43240854,-3.65853238,0,-4,0.99554735,4,0.00039545,0,-0.00053311,0.00307769,0.00003422
54,200,-0.43196252,-3.65894008,0,-4,0.99564576,4,0.00053794,0,-0.00049295,0.00308836,0.00002275
56,200,-0.43124378,-3.66060209,0,-4,0.99557412,4,0.00057113,0,-0.00046177,0.00309946,0.00001112
58,200,-0.43282142,-3.6618259,0,-4,0.99553305,4,0.0006244,0,-0.00042608,0.00310767,0.00000532
60,200,-0.43681225,-3.66320848,0,-4,0.99533701,4,0.00053609,0,-0.00038439,0.00311309,-0.00000417
62,200,-0.43559539,-3.66421413,0,-4,0.99531823,4,0.00087214,0,-0.00033038,0.00311591,-0.00001693
64,200,-0.43944952,-3.66635752,0,-4,0.99556792,4,0.00077801,0,-0.0002622,0.00311941,-0.0000335
66,200,-0.43936393,-3.66687655,0,-4,0.99567252,5,0.00033712,0,-0.00021254,0.00312005,-0.00005067
68,200,-0.4361223,-3.66770363,0,-4,0.9956494,4,0.00091316,0,-0.00016557,0.00312222,-0.00006574
70,200,-0.43906683,-3.66900277,0,-4,0.99547243,5,0.0002102,0,-0.00012749,0.00312223,-0.00007676
72,200,-0.43879661,-3.66929412,0,-4,0.99542844,5,0.00033895,0,-0.00008653,0.00312287,-0.00008586
74,200,-0.44147423,-3.66929865,0,-4,0.99557924,4,0.00055371,0,-0.00003852,0.003123,-0.00009402
76,200,-0.439805,-3.66967034,0,-4,0.99569255,4,0.00089244,0,0.00001745,0.00312061,-0.00010045
78,200,-0.43988937,-3.66979599,0,-4,0.99568099,4,0.00060723,0,0.00006286,0.00311698,-0.00010706
80,200,-0.43807891,-3.67112494,0,-4,0.99574929,4,0.00064352,0,0.00008948,0.00311439,-0.00011273
82,200,-0.43735459,-3.67323661,0,-4,0.99571067,4,0.00071333,0,0.00013102,0.00311342,-0.00012043
84,200,-0.43831727,-3.6756649,0,-4,0.99568486,4,0.00081392,0,0.00016103,0.00311186,-0.00013132
86,200,-0.4377048,-3.6745944,0,-4,0.99567008,4,0.0009204,0,0.00018973,0.00311242,-0.00014541
88,200,-0.43988773,-3.67635608,0,-4,0.99560827,4,0.00081751,0,0.00023539,0.00311385,-0.00015874
90,200,-0.43990728,-3.67746401,0,-4,0.99579483,5,0.00020964,0,0.00026464,0.00311672,-0.0001776
92,200,-0.43818888,-3.67895269,0,-4,0.99594903,4,0.00095758,0,0.00029599,0.00311961,-0.00019918
94,200,-0.43646953,-3.67870259,0,-4,0.99602926,5,0.00020242,0,0.00031382,0.00312488,-0.0002222
96,200,-0.43721527,-3.67988229,0,-4,0.99595517,4,0.00055891,0,0.00034178,0.00313526,-0.00023747
98,200,-0.43592817,-3.68114066,0,-4,0.99573082,4,0.00053278,0,0.00035353,0.00314442,-0.00025099
100,200,-0.43466491,-3.68158555,0,-4,0.99589181,4,0.00038475,0,0.0003643,0.00315622,-0.00026386
102,200,-0.43370086,-3.68232512,0,-4,0.99625134,4,0.00025533,0,0.00037671,0.00316695,-0.00028369
104,200,-0.43304431,-3.68496847,0,-4,0.99651772,4,0.00025631,0,0.00037026,0.00318092,-0.00030408
106,200,-0.43164515,-3.68593407,0,-4,0.9966647,4,0.00048286,0,0.0003713,0.00319638,-0.00032628
108,200,-0.43061957,-3.68748951,0,-4,0.99664855,4,0.0004732,0,0.00035338,0.00320939,-0.00034809
110,200,-0.42993003,-3.69188333,0,-4,0.99655557,4,0.00037804,0,0.00033296,0.00322236,-0.00036618
112,200,-0.4291468,-3.69431996,0,-4,0.99657971,4,0.00038321,0,0.0003076,0.00322811,-0.00038602
114,200,-0.42716363,-3.69429398,0,-4,0.99659467,4,0.00030784,0,0.0002685,0.00323002,-0.00039817
116,200,-0.42870033,-3.69451189,0,-4,0.99662799,4,0.00029844,0,0.00022028,0.00322828,-0.00040811
118,200,-0.42972299,-3.69552326,0,-4,0.99649721,4,0.0004031,0,0.00017643,0.00322062,-0.00041479
120,200,-0.42723453,-3.69816017,0,-4,0.9964757,4,0.00042764,0,0.00014264,0.00320844,-0.00041535
122,200,-0.42745247,-3.69915771,0,-4,0.99655718,4,0.00042503,0,0.00011519,0.00319776,-0.00040785
124,200,-0.42471975,-3.7020421,0,-4,0.99646604,4,0.00054259,0,0.00008266,0.00318574,-0.00039481
126,200,-0.42467737,-3.70330644,0,-4,0.99645251,4,0.0005972,0,0.00006267,0.00317004,-0.00037886
128,200,-0.42393839,-3.70417333,0,-4,0.99631685,4,0.0005669,0,0.00003596,0.00315381,-0.00035939
130,200,-0.42449868,-3.70576596,0,-4,0.9963125,4,0.00047349,0,0.00002408,0.00312969,-0.00034102
132,200,-0.42731136,-3.70745945,0,-4,0.99619889,4,0.00043181,0,0.00000819,0.00310494,-0.00031791
134,200,-0.42628148,-3.71000242,0,-4,0.995965,4,0.00046304,0,0.00001213,0.0030753,-0.00029149
136,200,-0.42626756,-3.71135545,0,-4,0.99572349,4,0.00045732,0,0.00000404,0.00304506,-0.00026091
138,200,-0.42504686,-3.71166539,0,-4,0.9953481,4,0.00051333,0,-0.00000419,0.0030145,-0.0002281
140,200,-0.42532286,-3.70890856,0,-4,0.99512237,4,0.00045804,0,-0.00000918,0.00298246,-0.00019674
142,200,-0.42507854,-3.70840669,0,-4,0.994914,4,0.00084188,0,-0.00001762,0.00295251,-0.00016412
144,200,-0.42518651,-3.708426,0,-4,0.99489874,4,0.00091305,0,-0.00001315,0.00292718,-0.00013118
146,200,-0.42619345,-3.70990682,0,-4,0.99466032,4,0.00057487,0,-0.00001745,0.00290823,-0.00009473
148,200,-0.42580441,-3.70929408,0,-4,0.99456352,4,0.000711,0,-0.00002235,0.00289108,-0.00005445
150,200,-0.42645821,-3.70985341,0,-4,0.99438763,4,0.00057061,0,-0.00003199,0.00287865,-0.00001406
152,200,-0.42390105,-3.71109915,0,-4,0.99438608,4,0.00095938,0,-0.00006015,0.00286785,0.00002473
154,200,-0.42589155,-3.71009231,0,-4,0.99464667,4,0.0005681,0,-0.00008866,0.00285598,0.00006092
156,200,-0.42503029,-3.71031499,0,-4,0.99477202,4,0.00064159,0,-0.00011288,0.0028485,0.00009914
158,200,-0.42588726,-3.70920801,0,-4,0.99475449,4,0.00070391,0,-0.00011272,0.00284068,0.000129
160,200,-0.42680809,-3.70928216,0,-4,0.99490774,4,0.00067642,0,-0.00011385,0.00283131,0.00017044
162,200,-0.42733675,-3.70886493,0,-4,0.99499595,4,0.00061131,0,-0.00011161,0.00282323,0.00021014
164,200,-0.42791736,-3.70769095,0,-4,0.99487323,4,0.00084318,0,-0.00011045,0.00281766,0.00024293
166,200,-0.42849907,-3.70485759,0,-4,0.99496084,4,0.00059618,0,-0.00012662,0.00281036,0.00027093
168,200,-0.42801422,-3.70363784,0,-4,0.99496555,4,0.00069905,0,-0.00013455,0.00280378,0.0002993
170,200,-0.42966852,-3.70330334,0,-4,0.99504572,4,0.00053617,0,-0.00013833,0.00279564,0.00033065
172,200,-0.43013167,-3.70169497,0,-4,0.99525988,4,0.00086244,0,-0.00012165,0.0027896,0.00035444
174,200,-0.42937684,-3.70094204,0,-4,0.99519539,4,0.0007205,0,-0.00010931,0.00278236,0.00037923
176,200,-0.42695564,-3.70119691,0,-4,0.99504822,5,0.00022792,0,-0.00008517,0.00277436,0.00039945
178,200,-0.42730558,-3.69800329,0,-4,0.99479085,4,0.00053502,0,-0.00007585,0.00276471,0.00041442
180,200,-0.42603928,-3.6979866,0,-4,0.99494559,4,0.00038843,0,-0.00006731,0.00275729,0.00042992
182,200,-0.42698127,-3.69916034,0,-4,0.99522239,4,0.0005896,0,-0.00006918,0.00274463,0.00044198
184,200,-0.4296428,-3.69838119,0,-4,0.99505192,4,0.00049053,0,-0.00008337,0.0027283,0.00045258
186,200,-0.42996499,-3.69600511,0,-4,0.99521935,4,0.0004992,0,-0.0001176,0.00271148,0.00046532
188,200,-0.42901728,-3.69295335,0,-4,0.99507201,4,0.00049794,0,-0.00016397,0.00268961,0.00047375
190,200,-0.42876673,-3.69189692,0,-4,0.9949854,4,0.00059717,0,-0.00021894,0.00266654,0.00047821
192,200,-0.4281452,-3.69061995,0,-4,0.99497432,4,0.00042732,0,-0.00028247,0.00263968,0.00048261
194,200,-0.42679852,-3.68698859,0,-4,0.99476612,4,0.00050331,0,-0.00033614,0.00261345,0.00048208
196,200,-0.42819539,-3.68760037,0,-4,0.99469209,4,0.00045628,0,-0.00038587,0.00258637,0.00047294
198,200,-0.42926881,-3.68438005,0,-4,0.99465096,4,0.00065995,0,-0.00042724,0.00255737,0.00046927
200,200,-0.43106592,-3.68301368,0,-4,0.99448419,4,0.00053445,0,-0.00045557,0.00252519,0.00045975
202,200,-0.43233183,-3.68201566,0,-4,0.99436033,4,0.0006128,0,-0.00049838,0.00249314,0.00044827
204,200,-0.43572047,-3.68016458,0,-4,0.99423516,4,0.00067648,0,-0.00055178,0.0024633,0.00043674
206,200,-0.43858606,-3.68036222,0,-4,0.99389154,4,0.00080778,0,-0.00061525,0.0024313,0.00042302
208,200,-0.43768558,-3.68032503,0,-4,0.99387383,4,0.00079603,0,-0.00065668,0.00240469,0.00041592
210,200,-0.44007763,-3.67884588,0,-4,0.99420959,5,0.00030918,0,-0.00068645,0.00238268,0.00040452
212,200,-0.43959865,-3.67818284,0,-4,0.99403924,4,0.00078062,0,-0.00070634,0.00236512,0.00039491
214,200,-0.44421902,-3.67769265,0,-4,0.9938581,4,0.00060355,0,-0.00071599,0.00235173,0.00038712
216,200,-0.44319031,-3.67611265,0,-4,0.99394459,4,0.00071427,0,-0.00072864,0.00234009,0.00037458
218,200,-0.44294617,-3.67362857,0,-4,0.99396181,4,0.00094353,0,-0.00073246,0.00233438,0.00036611
220,200,-0.44665468,-3.67179799,0,-4,0.99297172,4,0.00090299,0,-0.00073623,0.00233016,0.00036149
222,200,-0.44921836,-3.66979718,0,-4,0.99293429,5,0.00023184,0,-0.00073362,0.00232586,0.00035704
224,200,-0.45252943,-3.66821313,0,-4,0.99288845,5,0.00026494,0,-0.00074231,0.00232582,0.00035835
226,200,-0.45163512,-3.66716862,0,-4,0.99277973,4,0.00087489,0,-0.00078206,0.00233128,0.00035821
228,200,-0.45274937,-3.66714191,0,-4,0.99295932,5,0.00023163,0,-0.0007887,0.00233975,0.00035171
30,202,-0.4172658,-3.65066218,0,-4,0.99577987,4,0.0003087,0,-0.00075628,0.00294936,-0.00000422
32,202,-0.41963279,-3.64958882,0,-4,0.9956001,4,0.00035074,0,-0.0007679,0.00296028,0.00001128
34,202,-0.42048174,-3.65048599,0,-4,0.99539816,4,0.00029815,0,-0.00075417,0.00297566,0.00002995
36,202,-0.42089385,-3.65226912,0,-4,0.99513763,4,0.00030045,0,-0.00072829,0.00298882,0.00004962
38,202,-0.42365044,-3.65107226,0,-4,0.99503261,4,0.00028654,0,-0.00068545,0.00299795,0.00005879
40,202,-0.42430899,-3.65223646,0,-4,0.99469352,4,0.0003929,0,-0.00065818,0.00300574,0.0000632
42,202,-0.42477074,-3.65190744,0,-4,0.99467504,4,0.00035618,0,-0.00065116,0.00301353,0.00006641
44,202,-0.42422014,-3.65377998,0,-4,0.99501622,4,0.0004623,0,-0.0006289,0.00302102,0.00006721
46,202,-0.4296672,-3.65418315,0,-4,0.99497271,4,0.00056108,0,-0.00061926,0.00303203,0.00006315
48,202,-0.43084019,-3.65352941,0,-4,0.99515128,4,0.00075547,0,-0.00059672,0.00304558,0.0000619
50,202,-0.43095651,-3.65286899,0,-4,0.99535286,4,0.0006975,0,-0.00055611,0.00306051,0.00005733
52,202,-0.43072674,-3.65266037,0,-4,0.99545771,4,0.00050716,0,-0.0005274,0.00307424,0.00005041
54,202,-0.43049985,-3.65270853,0,-4,0.99569309,4,0.000748,0,-0.00049046,0.00308741,0.00003999
56,202,-0.42877874,-3.6550312,0,-4,0.99566758,4,0.00085973,0,-0.00046135,0.00310037,0.00002954
58,202,-0.43139169,-3.65544176,0,-4,0.99561328,4,0.00090404,0,-0.00042893,0.00311089,0.00002255
60,202,-0.43455157,-3.65669394,0,-4,0.99545431,4,0.00085636,0,-0.00038964,0.00311722,0.00001232
62,202,-0.43370181,-3.65762258,0,-4,0.9954474,5,0.00019297,0,-0.00033548,0.00312362,-0.00000102
64,202,-0.43716744,-3.65949726,0,-4,0.99568146,4,0.00080434,0,-0.00026668,0.00313056,-0.00001767
66,202,-0.43644401,-3.6599977,0,-4,0.99578875,5,0.0003594,0,-0.00022073,0.00313316,-0.00003613
68,202,-0.43485606,-3.66083741,0,-4,0.99577898,4,0.00088166,0,-0.00017468,0.00313731,-0.00005096
70,202,-0.43779692,-3.66253257,0,-4,0.99561614,5,0.00019071,0,-0.00013886,0.00314007,-0.00006319
72,202,-0.43800724,-3.6623826,0,-3,0.99556518,5,0.00024231,0,-0.00010054,0.00314265,-0.00007269
74,202,-0.43944252,-3.66244864,0,-3,0.99563187,5,0.00030883,0,-0.00005332,0.00314471,-0.000082
76,202,-0.43846792,-3.66189098,0,-3,0.99563855,5,0.00019922,0,0.00000379,0.0031439,-0.00009023
78,202,-0.43885574,-3.66239166,0,-3,0.99560022,5,0.00023176,0,0.00005025,0.00314028,-0.00009771
80,202,-0.43629473,-3.66381407,0,-3,0.99566913,5,0.00025894,0,0.00007564,0.00313554,-0.00010315
82,202,-0.43495417,-3.66557169,0,-3,0.99560076,5,0.00024794,0,0.00011575,0.00313184,-0.00010998
84,202,-0.43572399,-3.66757488,0,-3,0.99560517,5,0.00027116,0,0.00014374,0.0031271,-0.00012085
86,202,-0.43493178,-3.66765547,0,-4,0.9955408,4,0.00092834,0,0.00017396,0.00312555,-0.00013487
88,202,-0.4368515,-3.66852021,0,-4,0.99540216,4,0.00070675,0,0.00021985,0.00312562,-0.00014885
90,202,-0.43758801,-3.66925192,0,-4,0.99558902,4,0.00091035,0,0.00024788,0.0031263,-0.00016741
92,202,-0.4358471,-3.67128873,0,-4,0.99574834,4,0.00081672,0,0.00027843,0.00312918,-0.00018805
94,202,-0.43473819,-3.67078137,0,-4,0.9957568,5,0.00022474,0,0.00029525,0.00313512,-0.00021052
96,202,-0.43508607,-3.67223763,0,-4,0.99564964,4,0.0007098,0,0.00032101,0.00314491,-0.00022467
98,202,-0.43336558,-3.67310882,0,-4,0.99543464,5,0.00019178,0,0.00033092,0.00315405,-0.00023832
100,202,-0.43286836,-3.67331982,0,-4,0.99556214,4,0.00076351,0,0.00034205,0.0031666,-0.00025204
102,202,-0.43078423,-3.67543793,0,-4,0.99594396,4,0.00074419,0,0.00035483,0.00317882,-0.00027077
104,202,-0.43063277,-3.67835855,0,-4,0.99624074,4,0.00069822,0,0.00034797,0.00319532,-0.0002913
106,202,-0.42788151,-3.68022823,0,-4,0.99636394,4,0.00077593,0,0.00035063,0.00321202,-0.00031386
108,202,-0.42702129,-3.68217707,0,-4,0.99649811,4,0.00073129,0,0.00033332,0.00322598,-0.00033663
110,202,-0.42694128,-3.68615341,0,-4,0.99642712,4,0.00071822,0,0.00031087,0.00324153,-0.0003574
112,202,-0.42632678,-3.68872952,0,-4,0.99645317,4,0.00078075,0,0.00028513,0.00325217,-0.00038054
114,202,-0.42485395,-3.68893242,0,-4,0.99648941,4,0.00053909,0,0.00024842,0.00325999,-0.00039542
116,202,-0.42607746,-3.68996024,0,-4,0.99655527,4,0.00048895,0,0.00020424,0.003265,-0.0004093
118,202,-0.42726523,-3.69121814,0,-4,0.99644488,4,0.00044253,0,0.00016049,0.00326469,-0.00041921
120,202,-0.42581692,-3.69327736,0,-4,0.99643999,4,0.00034245,0,0.00012533,0.00325917,-0.00042124
122,202,-0.42692769,-3.69472933,0,-4,0.99653918,4,0.0004579,0,0.00009719,0.00325316,-0.00041547
124,202,-0.42437321,-3.69777632,0,-4,0.99645996,4,0.00048064,0,0.000069,0.00324392,-0.000404
126,202,-0.42384452,-3.69800878,0,-4,0.99646819,4,0.00044511,0,0.00005346,0.00322948,-0.00039089
128,202,-0.42417422,-3.70048189,0,-4,0.99632436,4,0.00036902,0,0.00003108,0.00321543,-0.00037437
130,202,-0.42464149,-3.70144796,0,-4,0.99628115,4,0.00036656,0,0.00002199,0.00319318,-0.0003587
132,202,-0.42673188,-3.70234394,0,-4,0.99621761,4,0.00045969,0,0.00000666,0.00316866,-0.00033871
134,202,-0.42598924,-3.70437193,0,-4,0.99605721,4,0.00060105,0,0.00001028,0.00313869,-0.00031571
136,202,-0.42591724,-3.70530963,0,-4,0.99581951,4,0.00052322,0,0.00000333,0.00310675,-0.00028775
138,202,-0.42516822,-3.70402551,0,-4,0.99548358,4,0.00056094,0,-0.00000404,0.00307372,-0.00025729
140,202,-0.42577946,-3.70263696,0,-4,0.99526674,4,0.00061516,0,-0.00000846,0.00303797,-0.00022601
142,202,-0.42526233,-3.70197487,0,-4,0.99495393,4,0.00091716,0,-0.00001321,0.00300499,-0.00019335
144,202,-0.42544991,-3.70230556,0,-4,0.99487734,4,0.00096692,0,-0.00000432,0.00297532,-0.00015991
