x,y,u,ux,uy,v,vx,vy
98,516,-0.25304726,-0.0001511,-0.00414883,-2.4928534,0.0069416,0.00336492
100,516,-0.25484666,-0.00065523,-0.00426602,-2.48043013,0.00688923,0.00340533
102,516,-0.25432846,0.00002515,-0.00448723,-2.46683145,0.00716403,0.00331473
104,516,-0.25376952,-0.00030583,-0.00469723,-2.45471382,0.00666033,0.00305188
106,516,-0.25483692,-0.00083262,-0.00495367,-2.44346809,0.00581037,0.00287223
108,516,-0.2574375,-0.00070584,-0.00518925,-2.43245125,0.00554995,0.0032959
110,516,-0.25993565,-0.00107884,-0.00543718,-2.4189024,0.00580611,0.00261295
112,516,-0.25980616,-0.00126511,-0.00588527,-2.40908432,0.00498555,0.00288022
114,516,-0.26008624,-0.00098372,-0.00536241,-2.39386106,0.00483079,0.00227535
116,516,-0.26357689,-0.00171858,-0.00531534,-2.3865571,0.00461481,0.00239718
118,516,-0.26740453,-0.00125974,-0.00557702,-2.37977242,0.00440739,0.0026207
120,516,-0.25489682,-0.00053269,-0.00685302,-2.3655591,0.00401949,0.00168562
122,516,-0.2558333,-0.00087368,-0.00676265,-2.3581121,0.00391008,0.00163412
124,516,-0.26488987,-0.00077689,-0.00619861,-2.35865712,0.00343714,0.00275445
126,516,-0.26449898,-0.00117308,-0.00646126,-2.33994579,0.00283729,0.00167084
128,516,-0.25906727,-0.00011796,-0.00698894,-2.33592916,0.00212238,0.00119627
130,516,-0.25713277,-0.00050157,-0.00725258,-2.3224895,0.00210356,0.00051892
132,516,-0.29263753,-0.00050598,-0.00465177,-2.31993222,0.00145357,0.00037956
134,516,-0.29816452,-0.00120234,-0.00419753,-2.31127,0.00107605,-0.00031757
136,516,-0.31642833,-0.00146246,-0.00328423,-2.31327128,0.00083051,0.00022435
138,516,-0.34330684,-0.00238639,-0.00173573,-2.31409502,0.00057347,0.00024915
140,516,-0.37422746,-0.00284821,-0.00004016,-2.30297875,0.000207,-0.000741
142,516,-0.37584254,-0.00332904,-0.00020425,-2.30379081,-0.00022973,-0.00057542
144,516,-0.38876656,-0.00363177,0.00059409,-2.31583571,-0.0005261,0.00017309
146,516,-0.42638385,-0.0029512,0.00261729,-2.32358122,-0.00066347,0.00087547
148,516,-0.42980552,-0.00280762,0.00241963,-2.32145071,-0.00100095,0.00075197
150,516,-0.42378762,-0.00379854,0.00191433,-2.32093859,-0.0017367,0.00026178
152,516,-0.44292095,-0.00321329,0.00283188,-2.33789301,-0.00152691,0.00169766
154,516,-0.47308257,-0.00238758,0.0048366,-2.32779789,-0.00219618,0.0008595
156,516,-0.48617989,-0.00272506,0.00574833,-2.32471013,-0.00214785,-0.00026155
158,516,-0.46924129,-0.00340205,0.00399751,-2.34193587,-0.00260369,0.00100613
160,516,-0.48460397,-0.00270295,0.00465589,-2.34437919,-0.00360894,0.00083101
162,516,-0.48329911,-0.00264049,0.00406897,-2.36061597,-0.00400071,0.00174344
164,516,-0.48181409,-0.00214541,0.00333547,-2.36174345,-0.00489946,0.00090003
166,516,-0.4778876,-0.00229406,0.0023855,-2.36704612,-0.00533244,0.00062275
168,516,-0.49580663,-0.00194138,0.00373397,-2.37304258,-0.00591116,0.00004506
170,516,-0.50409961,-0.0018366,0.00427712,-2.38749218,-0.00636009,0.0006839
172,516,-0.50717443,-0.00149196,0.00410253,-2.40197158,-0.00652263,0.00096583
174,516,-0.50462741,-0.00154048,0.0036991,-2.42169571,-0.00677497,0.00180101
176,516,-0.51052523,-0.00144273,0.00377636,-2.43593383,-0.00725202,0.00202131
178,516,-0.51089132,-0.00098443,0.00357798,-2.45214415,-0.00781995,0.00219715
180,516,-0.51201028,-0.00069606,0.00363205,-2.46649218,-0.00789042,0.00231194
182,516,-0.51400036,-0.00077385,0.0034383,-2.4833622,-0.00747839,0.00266135
184,516,-0.51577222,-0.00057578,0.00357112,-2.49683523,-0.00764712,0.00252092
186,516,-0.51855195,-0.00060064,0.00351906,-2.5122602,-0.00774356,0.00258398
188,516,-0.52008319,-0.0005073,0.00356394,-2.52753425,-0.00744809,0.00271535
190,516,-0.52345598,-0.00100797,0.00355438,-2.54215264,-0.00697036,0.00292885
192,516,-0.52237588,-0.00115216,0.00346794,-2.55739713,-0.00660988,0.00314045
194,516,-0.52675366,-0.00090086,0.00338002,-2.56928444,-0.00640499,0.00331247
196,516,-0.52773249,-0.00118029,0.00329595,-2.58153343,-0.00605169,0.00338709
198,516,-0.53080165,-0.00106978,0.00331868,-2.59320569,-0.00566355,0.00370133
200,516,-0.53345555,-0.0017761,0.00348358,-2.60454035,-0.00543859,0.00376999
202,516,-0.53805327,-0.00162274,0.00330207,-2.61682153,-0.0051051,0.00379658
204,516,-0.53905296,-0.0018754,0.00329384,-2.62624288,-0.00496325,0.00369418
206,516,-0.54191697,-0.00192165,0.00324646,-2.63779306,-0.00437855,0.00383604
208,516,-0.5443601,-0.00216663,0.00340964,-2.64460707,-0.00389534,0.00385332
210,516,-0.54873401,-0.00188702,0.00312573,-2.65230608,-0.00378982,0.00382483
212,516,-0.5505057,-0.00155318,0.00316092,-2.66168165,-0.00355083,0.00411856
214,516,-0.55439466,-0.00115114,0.00328428,-2.66640902,-0.00314387,0.00424051
216,516,-0.55795312,-0.00124413,0.00334764,-2.67244029,-0.00262957,0.00426435
218,516,-0.55902243,-0.00117308,0.0031064,-2.67783189,-0.00257482,0.00440705
220,516,-0.56106764,-0.00155747,0.00288514,-2.68119264,-0.00260526,0.00420463
222,516,-0.56592482,-0.0012064,0.00318432,-2.68618298,-0.00212861,0.00394535
224,516,-0.56639779,-0.00161213,0.0026998,-2.68920588,-0.00168311,0.00381088
226,516,-0.56992126,-0.0007863,0.0028156,-2.69252849,-0.00131392,0.00348222
228,516,-0.57332897,-0.00055701,0.00303438,-2.69563985,-0.00122996,0.00340629
30,518,-0.20030315,-0.00039279,-0.00185247,-2.65498281,0.00053709,0.00348091
32,518,-0.20122418,-0.00024617,-0.00187413,-2.65497732,0.00051116,0.00355458
34,518,-0.20343588,-0.00015074,-0.00188208,-2.65623498,0.00053282,0.0035969
36,518,-0.2028438,-0.00005186,-0.00206826,-2.65618277,0.00052245,0.00365126
38,518,-0.20401186,-0.00040275,-0.00212269,-2.65603638,0.00063412,0.00381529
40,518,-0.20553409,-0.00034666,-0.00219322,-2.65413356,0.0004184,0.00394809
42,518,-0.20752102,-0.0005917,-0.0023157,-2.65224171,0.00042564,0.00397801
44,518,-0.20835134,-0.00056553,-0.0024207,-2.64914393,0.00059096,0.00389302
46,518,-0.21102218,-0.00079679,-0.00240781,-2.64817095,0.00052488,0.00407219
48,518,-0.21207771,-0.00077742,-0.00248286,-2.64614487,0.00050101,0.00412524
50,518,-0.21268912,-0.00099427,-0.00262578,-2.64546824,0.00023077,0.0040729
52,518,-0.21496731,-0.00088388,-0.00275167,-2.64493346,0.00044971,0.00404859
54,518,-0.21674211,-0.00101346,-0.00288098,-2.64432836,0.00059674,0.00432849
56,518,-0.21797058,-0.00110686,-0.00294131,-2.64303493,0.00051446,0.00421166
58,518,-0.22140595,-0.00115174,-0.00289551,-2.63954258,0.00107241,0.00429118
60,518,-0.22377625,-0.00136405,-0.0027118,-2.63618469,0.00144719,0.00436604
62,518,-0.22586791,-0.00119621,-0.00273042,-2.63353348,0.00199947,0.0045011
64,518,-0.22905655,-0.00136179,-0.00285777,-2.62913084,0.00218736,0.00433314
66,518,-0.23160884,-0.00126427,-0.00296721,-2.62479639,0.00232772,0.00441968
68,518,-0.23304211,-0.00112289,-0.00297862,-2.61918545,0.00250305,0.00429392
70,518,-0.23765546,-0.00110954,-0.00291965,-2.61410236,0.00275971,0.00438392
72,518,-0.23766358,-0.0014382,-0.00280632,-2.60915279,0.00277692,0.00424612
74,518,-0.24227746,-0.00153083,-0.00308751,-2.60385704,0.00290196,0.0042249
76,518,-0.24534948,-0.00158405,-0.00306703,-2.59832144,0.0033221,0.00437856
78,518,-0.24746101,-0.00143749,-0.0031023,-2.59171009,0.00358685,0.0043813
80,518,-0.24939933,-0.00127524,-0.00322952,-2.58448982,0.00390369,0.004264
82,518,-0.25299188,-0.00166613,-0.00344343,-2.5740993,0.00450586,0.00425172
84,518,-0.25667199,-0.00127906,-0.00353977,-2.56256557,0.00482753,0.00427854
86,518,-0.25569093,-0.00069964,-0.00360199,-2.55288696,0.00541945,0.00427842
88,518,-0.25739071,-0.00078201,-0.00364628,-2.54217649,0.0052329,0.00437915
90,518,-0.25802851,-0.0005433,-0.0037572,-2.53155494,0.005422,0.00421345
92,518,-0.25990325,-0.00065351,-0.00387578,-2.52170682,0.00570033,0.00418234
94,518,-0.25963542,-0.00037664,-0.00405883,-2.51021028,0.00606026,0.00402915
96,518,-0.26045796,-0.00003541,-0.00413161,-2.49957466,0.00629235,0.00374019
98,518,-0.26236907,-0.0003503,-0.00420564,-2.48637199,0.00678536,0.00375187
100,518,-0.26409048,-0.00086451,-0.0042818,-2.47488499,0.00669213,0.00381279
102,518,-0.26399815,-0.00003916,-0.00457393,-2.46179938,0.00683612,0.00372982
104,518,-0.26354116,-0.00037491,-0.00488838,-2.45069814,0.00624215,0.00344658
106,518,-0.26421809,-0.00075608,-0.0052585,-2.43936706,0.00534849,0.00332284
108,518,-0.26630783,-0.00050062,-0.00536339,-2.42689657,0.00512738,0.0034616
110,518,-0.2694436,-0.0009824,-0.00561694,-2.41520333,0.00531592,0.00296617
112,518,-0.2697722,-0.00112838,-0.00613067,-2.40482283,0.00451321,0.00300956
114,518,-0.26948357,-0.00089842,-0.00549257,-2.38960028,0.00459081,0.00239146
116,518,-0.2736541,-0.00160563,-0.00541833,-2.3817625,0.00445029,0.00231266
118,518,-0.27748236,-0.00111252,-0.00560995,-2.37214398,0.00464664,0.00213182
120,518,-0.27036586,-0.00067776,-0.00649606,-2.3602078,0.00422731,0.00138438
122,518,-0.2713089,-0.00085127,-0.00628585,-2.35170317,0.00429738,0.0013088
124,518,-0.27912977,-0.00073665,-0.00576667,-2.34674048,0.00406548,0.00188136
126,518,-0.2890406,-0.0015974,-0.00489845,-2.33182192,0.0035757,0.00118649
128,518,-0.28928882,-0.00072908,-0.00516646,-2.33396864,0.00271972,0.00165558
130,518,-0.29188567,-0.00087357,-0.00506345,-2.32668734,0.00255337,0.00154603
132,518,-0.31354684,-0.00064558,-0.00357694,-2.32958913,0.00148137,0.00198221
134,518,-0.31886795,-0.00147593,-0.00316388,-2.32472539,0.0011388,0.00164378
136,518,-0.33151001,-0.00156689,-0.00254289,-2.32365084,0.00076512,0.00177908
138,518,-0.34906164,-0.00229383,-0.00154207,-2.32732344,0.00049759,0.00213075
140,518,-0.37429416,-0.00252509,-0.00009014,-2.3245821,0.00002138,0.00192904
142,518,-0.37951416,-0.00294983,0.00005723,-2.32636905,-0.00036458,0.00220072
144,518,-0.38752556,-0.00334126,0.00041089,-2.33050919,-0.00048224,0.00219989
146,518,-0.42016152,-0.00277835,0.00242109,-2.3325274,-0.0008458,0.00228882
148,518,-0.42401025,-0.00278252,0.00226977,-2.32582355,-0.00121123,0.00156534
150,518,-0.41705999,-0.00373209,0.00141554,-2.3249352,-0.00190958,0.00097239
152,518,-0.43665314,-0.00313473,0.0025558,-2.32692719,-0.001944,0.00085783
154,518,-0.4626615,-0.00226426,0.00436244,-2.31853676,-0.0027574,0.00002372
156,518,-0.47223657,-0.00247753,0.00502183,-2.32439494,-0.00250463,-0.00022715
158,518,-0.46751711,-0.00291824,0.00426789,-2.33461571,-0.00302665,0.00028861
160,518,-0.47870481,-0.00244629,0.00473837,-2.34179425,-0.00364261,0.00046229
162,518,-0.47982535,-0.00235277,0.00433534,-2.35527277,-0.00405121,0.00115001
164,518,-0.48083279,-0.00175709,0.00386164,-2.36134696,-0.00473534,0.00082171
166,518,-0.47580317,-0.00222433,0.00290401,-2.36721087,-0.00519531,0.00066984
168,518,-0.49111187,-0.00175887,0.00414896,-2.37473273,-0.00572741,0.00027716
170,518,-0.4969562,-0.00174761,0.0044718,-2.38685584,-0.00625926,0.00065947
172,518,-0.50011653,-0.00136912,0.0042927,-2.40028811,-0.00638412,0.00077283
174,518,-0.4979437,-0.00154078,0.00376306,-2.4180963,-0.00667837,0.00144827
176,518,-0.50339144,-0.0016256,0.00384907,-2.43058562,-0.00691662,0.00144863
178,518,-0.50458932,-0.0012849,0.0035533,-2.44590974,-0.00727059,0.00172234
180,518,-0.50558537,-0.00101113,0.00351832,-2.45982909,-0.00732864,0.00194311
182,518,-0.50792891,-0.00107437,0.00329931,-2.47473335,-0.00709572,0.00205493
184,518,-0.50937718,-0.00089413,0.00334857,-2.48888016,-0.0072055,0.00211561
186,518,-0.51205879,-0.00097501,0.00326229,-2.50442386,-0.00737065,0.00228512
188,518,-0.51409435,-0.00073701,0.00325068,-2.51934266,-0.00726933,0.00243783
190,518,-0.51733762,-0.0010888,0.00335662,-2.53324747,-0.00692323,0.0026561
192,518,-0.51651472,-0.00112301,0.00321081,-2.54847598,-0.00665094,0.0028522
194,518,-0.52110213,-0.00087303,0.00310502,-2.56036735,-0.00647882,0.00295997
196,518,-0.52222329,-0.00106394,0.00298601,-2.57264376,-0.00612605,0.00297546
198,518,-0.52531892,-0.00096369,0.00300217,-2.58446169,-0.00573808,0.00329721
200,518,-0.52780229,-0.00160849,0.00310814,-2.59575629,-0.00549517,0.00338078
202,518,-0.53207153,-0.00143868,0.00296292,-2.60776424,-0.00519495,0.00344896
204,518,-0.53225678,-0.00156164,0.00279847,-2.61787987,-0.00515394,0.00343561
206,518,-0.5355202,-0.00170922,0.00284421,-2.62947416,-0.00467855,0.00368237
208,518,-0.53840584,-0.00189143,0.00300218,-2.63657975,-0.00415337,0.0037266
210,518,-0.54316151,-0.00183946,0.00274894,-2.6436913,-0.00396898,0.00385332
212,518,-0.54420578,-0.00165057,0.00292389,-2.65359068,-0.00351138,0.00411403
214,518,-0.54787141,-0.00122291,0.00310569,-2.65856147,-0.00306203,0.00428903
216,518,-0.5517742,-0.00127816,0.00329836,-2.66567898,-0.0026802,0.00425029
218,518,-0.55313438,-0.00124389,0.00299247,-2.6711967,-0.00263901,0.0042671
220,518,-0.5551886,-0.00160307,0.00282186,-2.67455935,-0.00268181,0.00432205
222,518,-0.56032687,-0.00133038,0.00322848,-2.67980528,-0.00226662,0.00406897
224,518,-0.56175679,-0.00169188,0.00278314,-2.68279195,-0.00177159,0.00377786
226,518,-0.56460994,-0.00088787,0.00280908,-2.68548751,-0.00131177,0.00364411
228,518,-0.56836265,-0.0006597,0.00310222,-2.68813753,-0.00117657,0.00360477
30,520,-0.20468269,-0.00057894,-0.00181368,-2.64784455,0.00058423,0.00353026
32,520,-0.20594291,-0.00041723,-0.00180963,-2.64751315,0.00051109,0.00354671
34,520,-0.20787337,-0.00035775,-0.00177473,-2.64867115,0.00052878,0.00361288
36,520,-0.20723723,-0.00024027,-0.00205655,-2.64834046,0.00050954,0.00372958
38,520,-0.2085294,-0.0005936,-0.00203912,-2.64822006,0.00055029,0.00385034
40,520,-0.21025266,-0.00040352,-0.0020907,-2.64608049,0.00035044,0.00394952
42,520,-0.21260317,-0.00062156,-0.0022679,-2.6445179,0.00041611,0.0037961
44,520,-0.21380489,-0.00055122,-0.0023739,-2.64186311,0.00057181,0.00366616
46,520,-0.21637271,-0.00087148,-0.00228281,-2.6408546,0.00056731,0.00380981
48,520,-0.21763574,-0.00078523,-0.00237511,-2.63879347,0.00059519,0.00394249
50,520,-0.21830855,-0.00088817,-0.00250555,-2.63804865,0.00025417,0.00390136
52,520,-0.22095226,-0.00078517,-0.00263889,-2.63756657,0.00043379,0.00384665
54,520,-0.22213264,-0.00087231,-0.00267654,-2.63699508,0.00044836,0.00414777
56,520,-0.22355029,-0.00101876,-0.00279996,-2.63574338,0.00041477,0.00402308
58,520,-0.22667566,-0.0010348,-0.00265429,-2.63264179,0.00100367,0.00410712
60,520,-0.2283773,-0.00140435,-0.00246272,-2.62954998,0.0012934,0.00419843
62,520,-0.23031142,-0.00110412,-0.00243259,-2.62624741,0.00197254,0.00428462
64,520,-0.23364942,-0.00133866,-0.00244278,-2.62205863,0.00220017,0.00411856
66,520,-0.23604283,-0.00125259,-0.00252796,-2.61785102,0.00235401,0.00421834
68,520,-0.23791313,-0.00113261,-0.00254951,-2.61234736,0.0025084,0.00409365
70,520,-0.24283884,-0.00118119,-0.00251449,-2.6071465,0.00281938,0.00415146
72,520,-0.24312018,-0.0015471,-0.00251684,-2.60221672,0.00288483,0.00401676
74,520,-0.24787921,-0.00162768,-0.00275689,-2.59693456,0.00298382,0.0040437
76,520,-0.25121671,-0.00174481,-0.00275653,-2.59106803,0.00335179,0.00417364
78,520,-0.2534267,-0.0016278,-0.00275984,-2.58407545,0.00368657,0.00419998
80,520,-0.25595576,-0.00157166,-0.00279531,-2.57700324,0.00410239,0.0040884
82,520,-0.25948271,-0.00188005,-0.00281375,-2.56560826,0.00485643,0.00405133
84,520,-0.26359415,-0.0014236,-0.00299412,-2.55460191,0.00510274,0.00387418
86,520,-0.26261386,-0.00096607,-0.00300833,-2.54419231,0.00560575,0.00387812
88,520,-0.26467851,-0.00086999,-0.00314891,-2.53329062,0.00542258,0.0040226
90,520,-0.26586565,-0.00061196,-0.00318983,-2.52242231,0.00562112,0.00386643
92,520,-0.2674548,-0.00077629,-0.0032933,-2.51193929,0.00585116,0.00373304
94,520,-0.26784134,-0.00026143,-0.00351422,-2.50008416,0.006284,0.00371695
96,520,-0.26863247,0.00001359,-0.00364653,-2.48956966,0.00651604,0.00352681
98,520,-0.27087459,-0.0003323,-0.00368395,-2.47693992,0.0068165,0.0034765
100,520,-0.27251571,-0.00085282,-0.00381496,-2.46561885,0.00669899,0.00353408
102,520,-0.27360651,-0.00010395,-0.00396124,-2.45324206,0.00665667,0.00342512
104,520,-0.2735419,-0.00033331,-0.00420709,-2.44204617,0.00603594,0.0032593
106,520,-0.27542743,-0.00088483,-0.0043489,-2.43049049,0.00525131,0.00314343
108,520,-0.27786422,-0.00058389,-0.00431275,-2.41759443,0.0048434,0.0032047
110,520,-0.28123346,-0.00115144,-0.0043091,-2.40841889,0.00486249,0.0027982
112,520,-0.28321055,-0.00149959,-0.00477625,-2.39781427,0.00420728,0.00279105
114,520,-0.28213787,-0.00130367,-0.00432831,-2.38383031,0.00424606,0.0021385
116,520,-0.28572473,-0.00183439,-0.00460283,-2.3780849,0.00412848,0.00237715
118,520,-0.29135644,-0.00151986,-0.00452686,-2.37032056,0.00411306,0.00245595
120,520,-0.28807756,-0.00113553,-0.00495561,-2.36081934,0.00360783,0.00208342
122,520,-0.29009914,-0.00142765,-0.00492851,-2.3531971,0.00356451,0.00180268
124,520,-0.29644099,-0.00128382,-0.00469402,-2.34575367,0.00346273,0.00196767
126,520,-0.30194911,-0.00177538,-0.00425196,-2.32936311,0.00337037,0.00084579
128,520,-0.30333808,-0.00091362,-0.00454924,-2.32629323,0.00302784,0.00073969
130,520,-0.30769217,-0.0010972,-0.00418407,-2.31929851,0.00281109,0.00060403
132,520,-0.32679218,-0.00097895,-0.00290071,-2.31972575,0.00199827,0.00104523
134,520,-0.3299399,-0.00146449,-0.00254041,-2.31588626,0.00159115,0.00076878
136,520,-0.34468448,-0.00186056,-0.00168275,-2.31542015,0.00100559,0.00106096
138,520,-0.35776448,-0.00253445,-0.00096897,-2.31636429,0.00079056,0.00114644
140,520,-0.37844753,-0.00268686,0.00029895,-2.31501627,0.00041083,0.00113833
142,520,-0.37573102,-0.00297862,-0.00045204,-2.3181963,-0.00022202,0.00163567
144,520,-0.38016498,-0.0035013,-0.00046118,-2.32385921,-0.00042858,0.00185812
146,520,-0.40440229,-0.00305724,0.00088705,-2.32865691,-0.0006136,0.00234187
148,520,-0.40698293,-0.00310677,0.00052783,-2.32369113,-0.00125833,0.00184691
150,520,-0.400556,-0.00396013,-0.00057925,-2.32729697,-0.00174379,0.00171006
152,520,-0.41856089,-0.00342226,0.00068096,-2.33041692,-0.00178209,0.00171852
154,520,-0.44333842,-0.00244439,0.00272708,-2.32385421,-0.00269987,0.00099277
156,520,-0.45186445,-0.00254184,0.00318719,-2.32888865,-0.00270227,0.00074077
158,520,-0.4530443,-0.00290143,0.00297917,-2.3385632,-0.00302753,0.00119829
160,520,-0.46356082,-0.00243253,0.00342249,-2.34493303,-0.00358122,0.0013324
162,520,-0.46796897,-0.0023278,0.00340393,-2.35586596,-0.00394742,0.00176895
164,520,-0.47008896,-0.00178194,0.00299526,-2.36201334,-0.00470209,0.00148106
166,520,-0.46804446,-0.00227743,0.00232849,-2.36811113,-0.00507316,0.00122869
168,520,-0.482586,-0.00169098,0.00358894,-2.37591434,-0.00564223,0.00087643
170,520,-0.4869763,-0.0018391,0.00379534,-2.38712311,-0.00607726,0.00123656
172,520,-0.49110419,-0.00138026,0.00378526,-2.39984918,-0.00633537,0.00131309
174,520,-0.49128461,-0.00128466,0.00371782,-2.41534758,-0.0067006,0.00167692
176,520,-0.49666399,-0.00143087,0.0037782,-2.42732596,-0.00691767,0.00170362
178,520,-0.49745914,-0.00121349,0.00342208,-2.44176865,-0.00702478,0.00188053
180,520,-0.49786276,-0.00093555,0.00331364,-2.45565772,-0.00715598,0.00213563
182,520,-0.50035983,-0.00092936,0.00320114,-2.47012162,-0.00697849,0.00221121
184,520,-0.50132823,-0.0007723,0.00315449,-2.48391366,-0.00702708,0.00229025
186,520,-0.50421703,-0.00087053,0.00300695,-2.49931693,-0.00728876,0.0023737
188,520,-0.50617909,-0.00061554,0.00310734,-2.51363373,-0.00718189,0.002509
190,520,-0.50931561,-0.00096083,0.00322314,-2.52706981,-0.00683032,0.00258136
192,520,-0.5085392,-0.00107402,0.00308354,-2.54187679,-0.00647339,0.00275052
194,520,-0.51311123,-0.00083727,0.00304732,-2.55336785,-0.00624072,0.00283575
196,520,-0.51398718,-0.00106496,0.00293541,-2.56548238,-0.00590853,0.00289154
198,520,-0.5171178,-0.00093484,0.0029616,-2.57648277,-0.00547245,0.00313222
200,520,-0.51967382,-0.00165892,0.00305945,-2.58766651,-0.00535722,0.00320816
202,520,-0.52396107,-0.00157195,0.00286769,-2.60029864,-0.00514516,0.0033046
204,520,-0.5244838,-0.00179094,0.00273292,-2.60983586,-0.0049208,0.00334239
206,520,-0.52780885,-0.00190711,0.00283524,-2.62126398,-0.00472695,0.00335705
208,520,-0.53088552,-0.00193363,0.00285677,-2.62859273,-0.00433773,0.00339067
210,520,-0.53643793,-0.00204796,0.00264977,-2.63642049,-0.00422644,0.0035044
212,520,-0.53799796,-0.00192881,0.00281616,-2.64547515,-0.00360305,0.00390196
214,520,-0.54135168,-0.00147468,0.00292915,-2.65138817,-0.00321663,0.00390577
216,520,-0.54570216,-0.00150532,0.00310913,-2.65881014,-0.00278259,0.00393128
218,520,-0.54759407,-0.00146651,0.0028068,-2.66375613,-0.00280044,0.00397849
220,520,-0.55025584,-0.00177592,0.00286634,-2.66693091,-0.00283653,0.00397801
222,520,-0.55406868,-0.00136101,0.00293578,-2.67179298,-0.00238926,0.00377083
224,520,-0.55714577,-0.00177383,0.00279505,-2.6761837,-0.00202151,0.00358677
226,520,-0.55970973,-0.00096232,0.00277756,-2.67973804,-0.00147553,0.0035454
228,520,-0.56364131,-0.00068742,0.00305231,-2.68250775,-0.00117883,0.00343716
30,522,-0.20648095,-0.00076872,-0.00175216,-2.64189482,0.00062633,0.00347614
